not,n't,now,so,just
0.011221122112211221,0.0,0.0026402640264026403,0.008580858085808581,0.0039603960396039604
0.0158311345646438,0.0,0.0,0.00395778364116095,0.005277044854881266
0.01565217391304348,0.0,0.008695652173913044,0.006956521739130435,0.01391304347826087
0.010174418604651164,0.0,0.011627906976744186,0.00436046511627907,0.0029069767441860465
0.01278772378516624,0.0,0.01278772378516624,0.023870417732310314,0.0068201193520886615
0.01722488038277512,0.0,0.00430622009569378,0.010047846889952153,0.00909090909090909
0.015609264853977844,0.0,0.002014098690835851,0.005035246727089627,0.006042296072507553
0.009572901325478646,0.0,0.008836524300441826,0.012518409425625921,0.010309278350515464
0.02727272727272727,0.0,0.0,0.015151515151515152,0.00909090909090909
0.021052631578947368,0.0,0.0,0.002631578947368421,0.010526315789473684
0.0162748643761302,0.0,0.003616636528028933,0.0,0.0018083182640144665
0.026997840172786176,0.0,0.004319654427645789,0.00755939524838013,0.00755939524838013
0.01867219917012448,0.0,0.004149377593360996,0.002074688796680498,0.006224066390041493
0.01273148148148148,0.0,0.0,0.009259259259259259,0.004629629629629629
0.019801980198019802,0.0,0.0,0.005940594059405941,0.009900990099009901
0.005625879043600563,0.0,0.011251758087201125,0.008438818565400843,0.007032348804500703
0.00702576112412178,0.0,0.0,0.00468384074941452,0.00234192037470726
0.024608501118568233,0.0,0.015659955257270694,0.026845637583892617,0.008948545861297539
0.014861995753715499,0.0,0.010615711252653927,0.012031139419674451,0.00778485491861288
0.009628610729023384,0.0,0.005502063273727648,0.0034387895460797797,0.002751031636863824
0.016069221260815822,0.0,0.005562422744128554,0.011124845488257108,0.006798516687268232
0.012484394506866416,0.0,0.0012484394506866417,0.00749063670411985,0.0012484394506866417
0.01645123384253819,0.0,0.0023501762632197414,0.009400705052878966,0.005875440658049354
0.03379416282642089,0.0,0.0,0.01228878648233487,0.013824884792626729
0.0061162079510703364,0.0,0.0045871559633027525,0.0015290519877675841,0.0
0.020833333333333332,0.0,0.0020833333333333333,0.016666666666666666,0.00625
0.004132231404958678,0.0,0.006198347107438017,0.012396694214876033,0.002066115702479339
0.02040816326530612,0.0,0.003401360544217687,0.017006802721088437,0.003401360544217687
0.019058963668850508,0.0,0.007742703990470518,0.012507444907683145,0.01072066706372841
0.01729106628242075,0.0,0.00345821325648415,0.016138328530259365,0.007492795389048991
0.01811248808388942,0.0,0.003336510962821735,0.008579599618684462,0.006196377502383222
0.014028056112224449,0.0,0.004008016032064128,0.026052104208416832,0.004008016032064128
0.02203856749311295,0.0,0.004132231404958678,0.005509641873278237,0.006887052341597796
0.013745704467353952,0.0,0.003436426116838488,0.006872852233676976,0.010309278350515464
0.011421319796954314,0.0,0.005076142131979695,0.007614213197969543,0.007614213197969543
0.015521064301552107,0.0,0.0033259423503325942,0.004434589800443459,0.004434589800443459
0.02425876010781671,0.0,0.005390835579514825,0.014824797843665768,0.004043126684636119
0.015384615384615385,0.0,0.006153846153846154,0.009230769230769232,0.0071794871794871795
0.029850746268656716,0.0,0.004477611940298508,0.011940298507462687,0.004477611940298508
0.01741654571843251,0.0,0.014997581035316884,0.015965166908563134,0.0043541364296081275
0.017131669114047968,0.0,0.004894762604013705,0.01811062163485071,0.011747430249632892
0.029985007496251874,0.0,0.008245877061469266,0.011244377811094454,0.005997001499250375
0.010244547257105089,0.0,0.005948446794448116,0.00495703899537343,0.0009914077990746861
0.021153048527581916,0.0,0.010783907092492741,0.004562422231439237,0.009124844462878473
0.024896265560165973,0.0,0.005927682276229994,0.008298755186721992,0.013633669235328987
0.018274111675126905,0.0,0.0025380710659898475,0.007106598984771574,0.005076142131979695
0.007617728531855956,0.0,0.002770083102493075,0.0110803324099723,0.006925207756232687
0.011158798283261802,0.0,0.007725321888412017,0.01630901287553648,0.0034334763948497852
0.027961736571008096,0.0,0.012509197939661517,0.005886681383370125,0.009565857247976454
0.02086858432036097,0.0,0.00338409475465313,0.011280315848843767,0.0056401579244218835
0.013345195729537367,0.0,0.006227758007117438,0.006227758007117438,0.0071174377224199285
0.015086206896551725,0.0,0.0010775862068965517,0.010775862068965518,0.003232758620689655
0.022222222222222223,0.0,0.005555555555555556,0.0,0.005555555555555556
0.01694915254237288,0.0,0.0,0.00423728813559322,0.006355932203389831
0.024013722126929673,0.0,0.003430531732418525,0.012006861063464836,0.005145797598627788
0.01461038961038961,0.0,0.003246753246753247,0.008116883116883116,0.0016233766233766235
0.02107481559536354,0.0,0.004214963119072708,0.004214963119072708,0.007376185458377239
0.01,0.0,0.00375,0.02,0.01375
0.03207547169811321,0.0,0.005660377358490566,0.009433962264150943,0.007547169811320755
0.009971509971509971,0.0,0.0014245014245014246,0.004273504273504274,0.009971509971509971
0.0038363171355498722,0.0,0.015345268542199489,0.0012787723785166241,0.0025575447570332483
0.020891364902506964,0.0,0.006963788300835654,0.005571030640668524,0.006963788300835654
0.027745664739884393,0.0,0.008092485549132947,0.006936416184971098,0.004624277456647399
0.01904761904761905,0.0,0.005291005291005291,0.0031746031746031746,0.0021164021164021165
0.01989389920424403,0.0,0.0,0.007957559681697613,0.005305039787798408
0.021383647798742137,0.0,0.010062893081761006,0.00880503144654088,0.005031446540880503
0.009278350515463918,0.0,0.008247422680412371,0.003092783505154639,0.005154639175257732
0.00881057268722467,0.0,0.0014684287812041115,0.005873715124816446,0.007342143906020558
0.022332506203473945,0.0,0.004962779156327543,0.016129032258064516,0.0037220843672456576
0.019390581717451522,0.0,0.0110803324099723,0.00554016620498615,0.00554016620498615
0.02436738519212746,0.0,0.0009372071227741331,0.008434864104967198,0.006560449859418931
0.01731996353691887,0.0,0.004557885141294439,0.01731996353691887,0.009115770282588878
0.01368421052631579,0.0,0.002105263157894737,0.00631578947368421,0.018947368421052633
0.020618556701030927,0.0,0.011168384879725086,0.006872852233676976,0.010309278350515464
0.016553067185978577,0.0,0.006815968841285297,0.016553067185978577,0.009737098344693282
0.018018018018018018,0.0,0.0018018018018018018,0.006306306306306306,0.005405405405405406
0.010666666666666666,0.0,0.0026666666666666666,0.018666666666666668,0.014666666666666666
0.013781223083548665,0.0,0.004306632213608958,0.0068906115417743325,0.0017226528854435831
0.022527472527472527,0.0,0.004395604395604396,0.007692307692307693,0.0027472527472527475
0.015764582238570676,0.0,0.002627430373095113,0.011560693641618497,0.004203888596952181
0.0,0.0,0.0,0.0625,0.0
0.008733624454148471,0.0,0.0,0.0,0.010917030567685589
0.02091254752851711,0.0,0.0019011406844106464,0.0076045627376425855,0.009505703422053232
0.021551724137931036,0.0,0.0,0.005747126436781609,0.014367816091954023
0.012389380530973451,0.0,0.0017699115044247787,0.0035398230088495575,0.005309734513274336
0.03640256959314775,0.0,0.0021413276231263384,0.0021413276231263384,0.004282655246252677
0.02304964539007092,0.0,0.0,0.0070921985815602835,0.010638297872340425
0.009478672985781991,0.0,0.009478672985781991,0.0071090047393364926,0.0
0.008368200836820083,0.0,0.0066945606694560665,0.007531380753138075,0.009205020920502092
0.008064516129032258,0.0,0.0,0.03110599078341014,0.004608294930875576
0.017857142857142856,0.0,0.007142857142857143,0.007142857142857143,0.0017857142857142857
0.01636520241171404,0.0,0.004306632213608958,0.007751937984496124,0.004306632213608958
0.014025245441795231,0.0,0.0070126227208976155,0.0,0.011220196353436185
0.013257575757575758,0.0,0.003787878787878788,0.001893939393939394,0.005681818181818182
0.012738853503184714,0.0,0.0,0.007961783439490446,0.006369426751592357
0.018700787401574805,0.0,0.002952755905511811,0.007874015748031496,0.007874015748031496
0.00819672131147541,0.0,0.0,0.003278688524590164,0.004918032786885246
0.014742014742014743,0.0,0.009828009828009828,0.012285012285012284,0.0
0.022950819672131147,0.0,0.004918032786885246,0.011475409836065573,0.009836065573770493
0.017185821697099892,0.0,0.0,0.004296455424274973,0.004296455424274973
0.01593625498007968,0.0,0.00597609561752988,0.02390438247011952,0.00398406374501992
0.01870748299319728,0.0,0.013605442176870748,0.01020408163265306,0.008503401360544218
0.01576182136602452,0.0,0.0035026269702276708,0.0035026269702276708,0.0035026269702276708
0.01910828025477707,0.0,0.013800424628450107,0.0010615711252653928,0.006369426751592357
0.010788381742738589,0.0,0.005809128630705394,0.017427385892116183,0.004149377593360996
0.014866204162537165,0.0,0.0019821605550049554,0.004955401387512388,0.006937561942517344
0.01953125,0.0,0.0013020833333333333,0.0078125,0.005208333333333333
0.011873350923482849,0.0,0.00395778364116095,0.013192612137203167,0.005277044854881266
0.033628318584070796,0.0,0.0035398230088495575,0.005309734513274336,0.005309734513274336
0.00974025974025974,0.0,0.0016233766233766235,0.006493506493506494,0.0
0.0136986301369863,0.0,0.00684931506849315,0.010273972602739725,0.010273972602739725
0.023255813953488372,0.0,0.0,0.007267441860465116,0.007267441860465116
0.014106583072100314,0.0,0.007836990595611285,0.018808777429467086,0.006269592476489028
0.02533783783783784,0.0,0.0033783783783783786,0.006756756756756757,0.0033783783783783786
0.01687116564417178,0.0,0.003067484662576687,0.006134969325153374,0.003067484662576687
0.007957559681697613,0.0,0.013262599469496022,0.002652519893899204,0.003978779840848806
0.01918559122944401,0.0,0.005090054815974941,0.01331245105716523,0.007830853563038372
0.007018992568125516,0.0,0.012799339388934764,0.01981833195706028,0.010734929810074319
0.02259475218658892,0.0,0.006559766763848397,0.01020408163265306,0.0029154518950437317
0.018691588785046728,0.0,0.009968847352024923,0.0024922118380062306,0.006230529595015576
0.011929824561403509,0.0,0.009473684210526316,0.008421052631578947,0.007368421052631579
0.026419136022848982,0.0,0.0046411995715815784,0.007140307033202428,0.002856122813280971
0.02735562310030395,0.0,0.006838905775075988,0.0121580547112462,0.004559270516717325
0.013613861386138614,0.0,0.011138613861386138,0.011138613861386138,0.0049504950495049506
0.01510989010989011,0.0,0.0027472527472527475,0.0013736263736263737,0.012362637362637362
0.01687116564417178,0.0,0.012269938650306749,0.004601226993865031,0.004601226993865031
0.02304147465437788,0.0,0.0034562211981566822,0.019585253456221197,0.008064516129032258
0.013221153846153846,0.0,0.010817307692307692,0.009615384615384616,0.004807692307692308
0.016726403823178016,0.0,0.0023894862604540022,0.011947431302270013,0.008363201911589008
0.01507537688442211,0.0,0.010050251256281407,0.010050251256281407,0.016331658291457288
0.019832985386221295,0.0,0.012526096033402923,0.007306889352818371,0.011482254697286013
0.012762762762762763,0.0,0.009009009009009009,0.007132132132132132,0.004129129129129129
0.010530749789385004,0.0,0.010109519797809604,0.010109519797809604,0.010530749789385004
0.014962593516209476,0.0,0.007481296758104738,0.008728179551122194,0.007481296758104738
0.024495677233429394,0.0,0.002881844380403458,0.01585014409221902,0.011527377521613832
0.018495684340320593,0.0,0.0036991368680641184,0.016029593094944512,0.0036991368680641184
0.010843373493975903,0.0,0.008433734939759036,0.012048192771084338,0.007228915662650603
0.012802275960170697,0.0,0.008534850640113799,0.00995732574679943,0.005689900426742532
0.0160857908847185,0.0,0.002680965147453083,0.013404825737265416,0.01876675603217158
0.014828544949026877,0.0,0.006487488415199258,0.0074142724745134385,0.0037071362372567192
0.022222222222222223,0.0,0.007692307692307693,0.01452991452991453,0.007692307692307693
0.021404109589041095,0.0,0.00684931506849315,0.0059931506849315065,0.0059931506849315065
0.01517706576728499,0.0,0.011804384485666104,0.00927487352445194,0.003372681281618887
0.015966386554621848,0.0,0.0016806722689075631,0.008403361344537815,0.005042016806722689
0.01430976430976431,0.0,0.003367003367003367,0.01430976430976431,0.0025252525252525255
0.02576112412177986,0.0,0.00702576112412178,0.02107728337236534,0.0117096018735363
0.017429193899782137,0.0,0.0032679738562091504,0.010893246187363835,0.0032679738562091504
0.01279317697228145,0.0,0.0042643923240938165,0.008528784648187633,0.0021321961620469083
0.011049723756906077,0.0,0.0,0.0055248618784530384,0.0055248618784530384
0.004322766570605188,0.0,0.004322766570605188,0.008645533141210375,0.002881844380403458
0.01340033500837521,0.0,0.010050251256281407,0.0033500837520938024,0.005025125628140704
0.012564991334488735,0.0,0.006499133448873483,0.00996533795493934,0.005199306759098787
0.016418676244227808,0.0,0.007696254489481785,0.011287839917906618,0.004617752693689072
0.015533980582524271,0.0,0.001941747572815534,0.009708737864077669,0.003883495145631068
0.009070294784580499,0.0,0.0030234315948601664,0.009070294784580499,0.006046863189720333
0.0035398230088495575,0.0,0.005309734513274336,0.019469026548672566,0.005309734513274336
0.01664145234493192,0.0,0.0015128593040847202,0.012102874432677761,0.012102874432677761
0.010282776349614395,0.0,0.0,0.005141388174807198,0.007712082262210797
0.008559201141226819,0.0,0.008559201141226819,0.008559201141226819,0.0028530670470756064
0.0,0.0,0.006024096385542169,0.012048192771084338,0.014056224899598393
0.014522821576763486,0.0,0.0,0.014522821576763486,0.008298755186721992
0.016015374759769378,0.0,0.0032030749519538757,0.013452914798206279,0.007687379884689302
0.017688194158782394,0.0,0.012751953928424516,0.01809954751131222,0.007404360345536816
0.013431833445265278,0.0,0.004029550033579583,0.01208865010073875,0.007387508394895903
0.015517241379310345,0.0,0.0034482758620689655,0.005172413793103448,0.002586206896551724
0.015764222069910898,0.0,0.00411240575736806,0.0075394105551747775,0.0054832076764907475
0.009334889148191364,0.0,0.005834305717619603,0.005834305717619603,0.005834305717619603
0.024232633279483037,0.0,0.006462035541195477,0.006462035541195477,0.0016155088852988692
0.01624815361890694,0.0,0.007385524372230428,0.008862629246676515,0.008862629246676515
0.015120274914089347,0.0,0.008934707903780068,0.007560137457044674,0.007560137457044674
0.029159519725557463,0.0,0.011435105774728416,0.012578616352201259,0.008576329331046312
0.013594344752582926,0.0,0.005981511691136488,0.004893964110929853,0.0027188689505165853
0.015151515151515152,0.0,0.005772005772005772,0.012265512265512266,0.012626262626262626
0.024841437632135307,0.0,0.007399577167019027,0.007928118393234672,0.005813953488372093
0.013552758954501452,0.0,0.001936108422071636,0.017909002904162634,0.006776379477250726
0.01038961038961039,0.0,0.0012987012987012987,0.005194805194805195,0.0025974025974025974
0.0065040650406504065,0.0,0.00975609756097561,0.008130081300813009,0.0016260162601626016
0.008830022075055188,0.0,0.006622516556291391,0.011037527593818985,0.002207505518763797
0.023529411764705882,0.0,0.0029411764705882353,0.01764705882352941,0.0029411764705882353
0.012522361359570662,0.0,0.007155635062611807,0.008944543828264758,0.01073345259391771
0.017899761336515514,0.0,0.003579952267303103,0.00477326968973747,0.0059665871121718375
0.014511873350923483,0.0,0.0013192612137203166,0.0079155672823219,0.0079155672823219
0.004329004329004329,0.0,0.0,0.004329004329004329,0.0
0.018867924528301886,0.0,0.008879023307436182,0.014428412874583796,0.01553829078801332
0.010416666666666666,0.0,0.0020833333333333333,0.004166666666666667,0.005208333333333333
0.01652892561983471,0.0,0.0013774104683195593,0.015151515151515152,0.009641873278236915
0.017899761336515514,0.0,0.003579952267303103,0.010739856801909307,0.007159904534606206
0.01227830832196453,0.0,0.001364256480218281,0.004092769440654843,0.005457025920873124
0.006142506142506142,0.0,0.0036855036855036856,0.014742014742014743,0.006142506142506142
0.015212981744421906,0.0,0.011832319134550372,0.005070993914807302,0.00980392156862745
0.01259650548557497,0.0,0.004469727752945957,0.011377488825680617,0.008939455505891914
0.014176663031624863,0.0,0.011995637949836423,0.003271537622682661,0.0
0.020186335403726708,0.0,0.015527950310559006,0.008540372670807454,0.002329192546583851
0.0,0.0,0.0051813471502590676,0.0,0.0
0.009505703422053232,0.0,0.00903041825095057,0.006653992395437262,0.006653992395437262
0.01526433358153388,0.0,0.007073715562174236,0.01526433358153388,0.006701414743112435
0.02089864158829676,0.0,0.006269592476489028,0.0073145245559038665,0.006269592476489028
0.013051146384479718,0.0,0.01164021164021164,0.01199294532627866,0.007054673721340388
0.01952362358453729,0.0,0.004685669660288949,0.014447481452557595,0.00741897696212417
0.01808785529715762,0.0,0.0012919896640826874,0.006459948320413436,0.00516795865633075
0.015906680805938492,0.0,0.0010604453870625664,0.010604453870625663,0.0021208907741251328
0.029441624365482234,0.0,0.003045685279187817,0.009137055837563452,0.014213197969543147
0.014341590612777053,0.0,0.007822685788787484,0.007822685788787484,0.00651890482398957
0.013590033975084938,0.0,0.013590033975084938,0.02378255945639864,0.006795016987542469
0.01859229747675963,0.0,0.006640106241699867,0.0199203187250996,0.0026560424966799467
0.02345679012345679,0.0,0.0049382716049382715,0.011111111111111112,0.003703703703703704
0.023162134944612285,0.0,0.0030211480362537764,0.006042296072507553,0.00906344410876133
0.01164021164021164,0.0,0.005291005291005291,0.010582010582010581,0.008465608465608466
0.00972862263184844,0.0,0.005120327700972862,0.0,0.002560163850486431
0.008904719501335707,0.0,0.009795191451469279,0.007569011576135352,0.004452359750667854
0.009735744089012517,0.0,0.0013908205841446453,0.02086230876216968,0.0027816411682892906
0.019742489270386267,0.0,0.004291845493562232,0.0008583690987124463,0.0034334763948497852
0.014,0.0,0.014,0.014,0.002
0.009825327510917031,0.0,0.004366812227074236,0.009825327510917031,0.002183406113537118
0.01634877384196185,0.0,0.021798365122615803,0.008174386920980926,0.005449591280653951
0.021383647798742137,0.0,0.0025157232704402514,0.0025157232704402514,0.02012578616352201
0.008741258741258742,0.0,0.0,0.0,0.005244755244755245
0.01634782608695652,0.0,0.01182608695652174,0.01634782608695652,0.010782608695652174
0.015455950540958269,0.0,0.005795981452859351,0.006955177743431221,0.0030911901081916537
0.005627857896588111,0.0,0.005627857896588111,0.0035174111853675696,0.006683081252198382
0.009419152276295133,0.0,0.007326007326007326,0.012558869701726845,0.004186289900575615
0.016407236011779555,0.0,0.006731173748422381,0.008834665544804375,0.01051745898190997
0.02680067001675042,0.0,0.009212730318257957,0.009212730318257957,0.011725293132328308
0.014230271668822769,0.0,0.0071151358344113845,0.0038809831824062097,0.005821474773609315
0.019464720194647202,0.0,0.008921330089213302,0.012165450121654502,0.004866180048661801
0.011891891891891892,0.0,0.004324324324324324,0.011891891891891892,0.003243243243243243
0.018292682926829267,0.0,0.004878048780487805,0.004878048780487805,0.00975609756097561
0.01473922902494331,0.0,0.01020408163265306,0.005668934240362812,0.01020408163265306
0.01680672268907563,0.0,0.010804321728691477,0.010804321728691477,0.0012004801920768306
0.014018691588785047,0.0,0.004672897196261682,0.009345794392523364,0.001557632398753894
0.014611872146118721,0.0,0.0027397260273972603,0.01004566210045662,0.0045662100456621
0.017241379310344827,0.0,0.004310344827586207,0.021551724137931036,0.004310344827586207
0.02545068928950159,0.0,0.014846235418875928,0.009544008483563097,0.007423117709437964
0.013407821229050279,0.0,0.0011173184357541898,0.00782122905027933,0.00782122905027933
0.03278688524590164,0.0,0.00819672131147541,0.01092896174863388,0.001366120218579235
0.022867194371152155,0.0,0.0043975373790677225,0.003518029903254178,0.010554089709762533
0.021739130434782608,0.0,0.005928853754940711,0.005928853754940711,0.003952569169960474
0.013513513513513514,0.0,0.0,0.008108108108108109,0.002702702702702703
0.015283842794759825,0.0,0.006550218340611353,0.009825327510917031,0.0054585152838427945
0.014534883720930232,0.0,0.00872093023255814,0.007267441860465116,0.007267441860465116
0.0069605568445475635,0.0,0.0069605568445475635,0.002320185614849188,0.002320185614849188
0.021207177814029365,0.0,0.009787928221859706,0.013050570962479609,0.009787928221859706
0.009230769230769232,0.0,0.003076923076923077,0.003076923076923077,0.009230769230769232
0.024896265560165973,0.0,0.016597510373443983,0.004149377593360996,0.0
0.013986013986013986,0.0,0.0,0.013986013986013986,0.0
0.00510204081632653,0.0,0.003826530612244898,0.01403061224489796,0.007653061224489796
0.018659881255301103,0.0,0.002544529262086514,0.007633587786259542,0.005089058524173028
0.021649484536082474,0.0,0.004123711340206186,0.012371134020618556,0.009278350515463918
0.0099601593625498,0.0,0.00796812749003984,0.013944223107569721,0.0
0.010256410256410256,0.0,0.002564102564102564,0.010256410256410256,0.002564102564102564
0.011682242990654205,0.0,0.0,0.004672897196261682,0.004672897196261682
0.02857142857142857,0.0,0.006666666666666667,0.008571428571428572,0.004761904761904762
0.029839883551673944,0.0,0.00727802037845706,0.009461426491994178,0.010189228529839884
0.017167381974248927,0.0,0.002861230329041488,0.00715307582260372,0.002861230329041488
0.03909205548549811,0.0,0.0037831021437578815,0.005044136191677175,0.0012610340479192938
0.021526418786692758,0.0,0.005870841487279843,0.007827788649706457,0.007827788649706457
0.01809954751131222,0.0,0.005656108597285068,0.0022624434389140274,0.006787330316742082
0.012552301255230125,0.0,0.02510460251046025,0.010460251046025104,0.0041841004184100415
0.012586276898091758,0.0,0.005684125050751117,0.010150223304912708,0.008120178643930167
0.016052880075542966,0.0,0.0066100094428706326,0.0084985835694051,0.004721435316336166
0.01782752902155887,0.0,0.004975124378109453,0.019485903814262025,0.00912106135986733
0.009951956074124914,0.0,0.009265614275909403,0.01990391214824983,0.008236101578586136
0.029469548133595286,0.0,0.007858546168958742,0.0019646365422396855,0.005893909626719057
0.01828681424446583,0.0,0.0019249278152069298,0.007699711260827719,0.0
0.014833127317676144,0.0,0.002472187886279357,0.013597033374536464,0.007416563658838072
0.007898894154818325,0.0,0.00315955766192733,0.018957345971563982,0.00315955766192733
0.017937219730941704,0.0,0.004484304932735426,0.011210762331838564,0.006726457399103139
0.007407407407407408,0.0,0.001851851851851852,0.009259259259259259,0.003703703703703704
0.021912350597609563,0.0,0.00796812749003984,0.013944223107569721,0.00199203187250996
0.014164305949008499,0.0,0.0,0.007082152974504249,0.0028328611898017
0.012962962962962963,0.0,0.001851851851851852,0.005555555555555556,0.007407407407407408
0.012121212121212121,0.0,0.0017316017316017316,0.007792207792207792,0.004329004329004329
0.009592326139088728,0.0,0.004796163069544364,0.011990407673860911,0.002398081534772182
0.022388059701492536,0.0,0.0,0.007462686567164179,0.004975124378109453
0.019213583556747096,0.0,0.004915102770330653,0.007596067917783735,0.004915102770330653
0.01567398119122257,0.0,0.01079763148728666,0.004528039010797631,0.006966213862765587
0.015137180700094607,0.0,0.002207505518763797,0.007253232418795333,0.002522863450015768
0.011375387797311272,0.0,0.005170630816959669,0.01344364012409514,0.008273009307135471
0.015267175572519083,0.0,0.003816793893129771,0.0057251908396946565,0.0057251908396946565
0.022650056625141562,0.0,0.0011325028312570782,0.006795016987542469,0.007927519818799546
0.014134275618374558,0.0,0.0035335689045936395,0.0035335689045936395,0.004711425206124852
0.014115092290988056,0.0,0.002171552660152009,0.011943539630836048,0.004343105320304018
0.020166073546856466,0.0,0.005338078291814947,0.009489916963226572,0.012455516014234875
0.008960573476702509,0.0,0.0062724014336917565,0.008960573476702509,0.004480286738351254
0.007751937984496124,0.0,0.006782945736434108,0.005813953488372093,0.001937984496124031
0.013245033112582781,0.0,0.011589403973509934,0.013245033112582781,0.006622516556291391
0.016913319238900635,0.0,0.010570824524312896,0.016913319238900635,0.012684989429175475
0.023090586145648313,0.0,0.006216696269982238,0.007992895204262877,0.007992895204262877
0.017871017871017872,0.0,0.010101010101010102,0.01554001554001554,0.006993006993006993
0.011627906976744186,0.0,0.004651162790697674,0.009302325581395349,0.0015503875968992248
0.02268760907504363,0.0,0.0034904013961605585,0.015706806282722512,0.008726003490401396
0.026112759643916916,0.0,0.006528189910979229,0.004154302670623145,0.007121661721068249
0.011235955056179775,0.0,0.005107252298263534,0.008171603677221655,0.005107252298263534
0.019715224534501644,0.0,0.004381161007667032,0.008762322015334063,0.013143483023001095
0.009685230024213076,0.0,0.01694915254237288,0.009685230024213076,0.012106537530266344
0.01847290640394089,0.0,0.0,0.012315270935960592,0.0024630541871921183
