i,people,president,senator,country
0.0,0.5,0.4,0.0,0.1
0.0,0.3125,0.5,0.0,0.1875
0.0,0.52,0.12,0.0,0.36
0.0,0.5909090909090909,0.2727272727272727,0.0,0.13636363636363635
0.0,0.4838709677419355,0.41935483870967744,0.0,0.0967741935483871
0.0,0.35,0.0,0.05,0.6
0.0,0.36666666666666664,0.3,0.0,0.3333333333333333
0.0,0.6,0.2,0.06666666666666667,0.13333333333333333
0.0,0.4,0.13333333333333333,0.3333333333333333,0.13333333333333333
0.0,0.3,0.6,0.1,0.0
0.0,0.6521739130434783,0.06521739130434782,0.021739130434782608,0.2608695652173913
0.0,0.52,0.08,0.08,0.32
0.0,0.36666666666666664,0.2,0.23333333333333334,0.2
0.0,0.2727272727272727,0.4090909090909091,0.11363636363636363,0.20454545454545456
0.0,0.425,0.35,0.075,0.15
0.0,0.6896551724137931,0.3103448275862069,0.0,0.0
0.0,0.06666666666666667,0.4666666666666667,0.4666666666666667,0.0
0.0,0.5135135135135135,0.10810810810810811,0.05405405405405406,0.32432432432432434
0.0,0.40217391304347827,0.08695652173913043,0.021739130434782608,0.4891304347826087
0.0,0.39705882352941174,0.35294117647058826,0.14705882352941177,0.10294117647058823
0.0,0.0,0.0,0.0,0.0
0.0,0.21739130434782608,0.34782608695652173,0.043478260869565216,0.391304347826087
0.0,0.6,0.4,0.0,0.0
0.0,0.3333333333333333,0.20833333333333334,0.041666666666666664,0.4166666666666667
0.0,0.1875,0.75,0.0,0.0625
0.0,0.15384615384615385,0.6923076923076923,0.0,0.15384615384615385
0.0,0.8571428571428571,0.0,0.0,0.14285714285714285
0.0,0.4375,0.0,0.0,0.5625
0.0,0.6060606060606061,0.21212121212121213,0.030303030303030304,0.15151515151515152
0.0,0.631578947368421,0.2631578947368421,0.0,0.10526315789473684
0.0,0.2222222222222222,0.2777777777777778,0.0,0.5
0.0,0.423728813559322,0.4576271186440678,0.03389830508474576,0.0847457627118644
0.0,0.2222222222222222,0.7222222222222222,0.0,0.05555555555555555
0.0,0.18181818181818182,0.5454545454545454,0.0,0.2727272727272727
0.0,0.4666666666666667,0.1,0.0,0.43333333333333335
0.0,0.5681818181818182,0.22727272727272727,0.0,0.20454545454545456
0.0,0.2727272727272727,0.045454545454545456,0.0,0.6818181818181818
0.0,0.625,0.125,0.0,0.25
0.0,0.3,0.6,0.0,0.1
0.0,0.68,0.08,0.0,0.24
0.0,0.5714285714285714,0.21428571428571427,0.0,0.21428571428571427
0.0,0.5555555555555556,0.2777777777777778,0.0,0.16666666666666666
0.0,0.48148148148148145,0.1111111111111111,0.037037037037037035,0.37037037037037035
0.0,0.5185185185185185,0.25925925925925924,0.0,0.2222222222222222
0.0,0.3902439024390244,0.3902439024390244,0.12195121951219512,0.0975609756097561
0.0,0.2777777777777778,0.4166666666666667,0.2222222222222222,0.08333333333333333
0.0,0.16,0.4,0.36,0.08
0.0,0.4,0.13333333333333333,0.0,0.4666666666666667
0.0,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111
0.0,0.5555555555555556,0.4074074074074074,0.0,0.037037037037037035
0.0,0.6363636363636364,0.18181818181818182,0.0,0.18181818181818182
0.0,0.6666666666666666,0.11904761904761904,0.0,0.21428571428571427
0.0,0.75,0.0,0.0,0.25
0.0,0.5789473684210527,0.15789473684210525,0.0,0.2631578947368421
0.0,0.4,0.1,0.0,0.5
0.0,0.5263157894736842,0.21052631578947367,0.0,0.2631578947368421
0.0,0.42857142857142855,0.22077922077922077,0.025974025974025976,0.3246753246753247
0.0,0.5714285714285714,0.09523809523809523,0.011904761904761904,0.32142857142857145
0.0,0.43103448275862066,0.27586206896551724,0.0,0.29310344827586204
0.0,0.4107142857142857,0.3392857142857143,0.03571428571428571,0.21428571428571427
0.0,0.524390243902439,0.24390243902439024,0.012195121951219513,0.21951219512195122
0.0,0.5232558139534884,0.32558139534883723,0.0,0.1511627906976744
0.0,0.46,0.38,0.1,0.06
0.0,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.15384615384615385
0.0,0.3142857142857143,0.22857142857142856,0.11428571428571428,0.34285714285714286
0.0,0.2777777777777778,0.5,0.05555555555555555,0.16666666666666666
0.0,0.3333333333333333,0.45454545454545453,0.06060606060606061,0.15151515151515152
0.0,0.47058823529411764,0.1568627450980392,0.0392156862745098,0.3333333333333333
0.0,0.25,0.5,0.125,0.125
0.0,0.55,0.3,0.05,0.1
0.0,0.3142857142857143,0.42857142857142855,0.0,0.2571428571428571
0.0,0.4174757281553398,0.49514563106796117,0.04854368932038835,0.038834951456310676
0.0,0.5698924731182796,0.13978494623655913,0.15053763440860216,0.13978494623655913
0.0,0.4,0.28,0.12,0.2
0.0,0.6666666666666666,0.07407407407407407,0.07407407407407407,0.18518518518518517
0.0,0.24242424242424243,0.3333333333333333,0.21212121212121213,0.21212121212121213
0.0,0.3333333333333333,0.25,0.125,0.2916666666666667
0.0,0.47619047619047616,0.0,0.0,0.5238095238095238
0.0,0.47368421052631576,0.3157894736842105,0.07894736842105263,0.13157894736842105
0.0,0.27586206896551724,0.4482758620689655,0.0,0.27586206896551724
0.0,0.5757575757575758,0.09090909090909091,0.030303030303030304,0.30303030303030304
0.0,0.5588235294117647,0.20588235294117646,0.0,0.23529411764705882
0.0,0.6666666666666666,0.09090909090909091,0.0,0.24242424242424243
0.0,0.5135135135135135,0.21621621621621623,0.05405405405405406,0.21621621621621623
0.0,0.3103448275862069,0.3103448275862069,0.034482758620689655,0.3448275862068966
0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
0.0,0.7,0.2,0.0,0.1
0.0,0.6666666666666666,0.20833333333333334,0.0,0.125
0.0,0.0,0.5,0.0,0.5
0.0,0.4,0.0,0.13333333333333333,0.4666666666666667
0.0,0.3333333333333333,0.2,0.2,0.26666666666666666
0.0,0.3645833333333333,0.40625,0.010416666666666666,0.21875
0.0,0.40476190476190477,0.35714285714285715,0.023809523809523808,0.21428571428571427
0.0,0.8333333333333334,0.0,0.0,0.16666666666666666
0.0,0.6052631578947368,0.2631578947368421,0.0,0.13157894736842105
0.0,0.7142857142857143,0.0,0.0,0.2857142857142857
0.0,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556
0.0,0.47368421052631576,0.10526315789473684,0.0,0.42105263157894735
0.0,0.5833333333333334,0.16666666666666666,0.0,0.25
0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
0.0,0.47692307692307695,0.2153846153846154,0.15384615384615385,0.15384615384615385
0.0,0.47058823529411764,0.13725490196078433,0.30392156862745096,0.08823529411764706
0.0,0.5166666666666667,0.21666666666666667,0.1,0.16666666666666666
0.0,0.6578947368421053,0.15789473684210525,0.02631578947368421,0.15789473684210525
0.0,0.6296296296296297,0.14814814814814814,0.037037037037037035,0.18518518518518517
0.0,0.5925925925925926,0.1111111111111111,0.0,0.2962962962962963
0.0,0.6842105263157895,0.10526315789473684,0.0,0.21052631578947367
0.0,0.8888888888888888,0.05555555555555555,0.0,0.05555555555555555
0.0,0.48717948717948717,0.3076923076923077,0.0,0.20512820512820512
0.0,0.5471698113207547,0.3018867924528302,0.03773584905660377,0.11320754716981132
0.0,0.3548387096774194,0.25806451612903225,0.0967741935483871,0.2903225806451613
0.0,0.6521739130434783,0.13043478260869565,0.043478260869565216,0.17391304347826086
0.0,0.6515151515151515,0.030303030303030304,0.015151515151515152,0.30303030303030304
0.0,0.36363636363636365,0.25757575757575757,0.15151515151515152,0.22727272727272727
0.0,0.782608695652174,0.043478260869565216,0.0,0.17391304347826086
0.0,0.38461538461538464,0.07692307692307693,0.0,0.5384615384615384
0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
0.0,0.5,0.1,0.0,0.4
0.0,0.6153846153846154,0.07692307692307693,0.0,0.3076923076923077
0.0,0.7727272727272727,0.09090909090909091,0.045454545454545456,0.09090909090909091
0.0,0.3333333333333333,0.2727272727272727,0.030303030303030304,0.36363636363636365
0.0,0.8571428571428571,0.0,0.0,0.14285714285714285
0.0,0.45454545454545453,0.2727272727272727,0.0,0.2727272727272727
0.0,0.1875,0.40625,0.0,0.40625
0.0,0.5,0.14285714285714285,0.14285714285714285,0.21428571428571427
0.0,0.43478260869565216,0.08695652173913043,0.0,0.4782608695652174
0.0,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222
0.0,0.43478260869565216,0.30434782608695654,0.043478260869565216,0.21739130434782608
0.0,0.2222222222222222,0.626984126984127,0.06349206349206349,0.0873015873015873
0.0,0.37735849056603776,0.39622641509433965,0.05660377358490566,0.16981132075471697
0.0,0.25925925925925924,0.2962962962962963,0.4074074074074074,0.037037037037037035
0.0,0.06896551724137931,0.6896551724137931,0.034482758620689655,0.20689655172413793
0.0,0.0,1.0,0.0,0.0
0.0,0.4090909090909091,0.3787878787878788,0.0,0.21212121212121213
0.0,0.3047619047619048,0.34285714285714286,0.23809523809523808,0.11428571428571428
0.0,0.5121951219512195,0.2032520325203252,0.032520325203252036,0.25203252032520324
0.0,0.6842105263157895,0.15789473684210525,0.0,0.15789473684210525
0.0,0.5773195876288659,0.30927835051546393,0.020618556701030927,0.09278350515463918
0.0,0.6086956521739131,0.0,0.043478260869565216,0.34782608695652173
0.0,0.5714285714285714,0.23809523809523808,0.09523809523809523,0.09523809523809523
0.0,0.5294117647058824,0.2647058823529412,0.029411764705882353,0.17647058823529413
0.0,0.8461538461538461,0.0,0.0,0.15384615384615385
0.0,0.8461538461538461,0.0,0.07692307692307693,0.07692307692307693
0.0,0.5263157894736842,0.21052631578947367,0.0,0.2631578947368421
0.0,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.45454545454545453
0.0,0.40476190476190477,0.38095238095238093,0.0,0.21428571428571427
0.0,0.3684210526315789,0.2631578947368421,0.0,0.3684210526315789
0.0,0.25333333333333335,0.29333333333333333,0.24,0.21333333333333335
0.0,0.24358974358974358,0.10256410256410256,0.24358974358974358,0.41025641025641024
0.0,0.3333333333333333,0.25925925925925924,0.0,0.4074074074074074
0.0,0.42857142857142855,0.22857142857142856,0.08571428571428572,0.2571428571428571
0.0,0.375,0.3125,0.0,0.3125
0.0,0.23809523809523808,0.3333333333333333,0.09523809523809523,0.3333333333333333
0.0,0.8,0.0,0.0,0.2
0.0,0.2903225806451613,0.3225806451612903,0.22580645161290322,0.16129032258064516
0.0,0.16666666666666666,0.3333333333333333,0.0,0.5
0.0,0.23863636363636365,0.1590909090909091,0.48863636363636365,0.11363636363636363
0.0,0.32432432432432434,0.06756756756756757,0.47297297297297297,0.13513513513513514
0.0,0.28484848484848485,0.5151515151515151,0.17575757575757575,0.024242424242424242
0.0,0.4268292682926829,0.4146341463414634,0.0,0.15853658536585366
0.0,0.7349397590361446,0.03614457831325301,0.012048192771084338,0.21686746987951808
0.0,0.6486486486486487,0.08108108108108109,0.0,0.2702702702702703
0.0,0.42857142857142855,0.35714285714285715,0.0,0.21428571428571427
0.0,0.5652173913043478,0.15217391304347827,0.0,0.2826086956521739
0.0,0.3888888888888889,0.2777777777777778,0.0,0.3333333333333333
0.0,0.6666666666666666,0.26666666666666666,0.0,0.06666666666666667
0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
0.0,0.9473684210526315,0.0,0.05263157894736842,0.0
0.0,0.5882352941176471,0.23529411764705882,0.11764705882352941,0.058823529411764705
0.0,0.4482758620689655,0.20689655172413793,0.1724137931034483,0.1724137931034483
0.0,0.6,0.4,0.0,0.0
0.0,0.35,0.4,0.1,0.15
0.0,0.41935483870967744,0.03225806451612903,0.0967741935483871,0.45161290322580644
0.0,0.3181818181818182,0.4090909090909091,0.09090909090909091,0.18181818181818182
0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
0.0,0.2727272727272727,0.45454545454545453,0.13636363636363635,0.13636363636363635
0.0,0.6,0.0,0.06666666666666667,0.3333333333333333
0.0,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.21428571428571427
0.0,0.625,0.125,0.0,0.25
0.0,0.7,0.1,0.2,0.0
0.0,0.68,0.04,0.04,0.24
0.0,0.6363636363636364,0.18181818181818182,0.0,0.18181818181818182
0.0,0.8333333333333334,0.16666666666666666,0.0,0.0
0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
0.0,0.391304347826087,0.5217391304347826,0.0,0.08695652173913043
0.0,0.5,0.22,0.02,0.26
0.0,0.5416666666666666,0.25,0.041666666666666664,0.16666666666666666
0.0,0.875,0.0,0.0,0.125
0.0,0.3684210526315789,0.2631578947368421,0.0,0.3684210526315789
0.0,0.5454545454545454,0.18181818181818182,0.0,0.2727272727272727
0.0,0.34146341463414637,0.2926829268292683,0.1951219512195122,0.17073170731707318
0.0,0.45652173913043476,0.3695652173913043,0.08695652173913043,0.08695652173913043
0.0,0.4,0.3,0.16666666666666666,0.13333333333333333
0.0,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.05555555555555555
0.0,0.47619047619047616,0.14285714285714285,0.0,0.38095238095238093
0.0,0.375,0.20833333333333334,0.041666666666666664,0.375
0.0,0.6538461538461539,0.2692307692307692,0.0,0.07692307692307693
0.0,0.40816326530612246,0.2653061224489796,0.20408163265306123,0.12244897959183673
0.0,0.45977011494252873,0.16091954022988506,0.034482758620689655,0.3448275862068966
0.0,0.4631578947368421,0.23157894736842105,0.05263157894736842,0.25263157894736843
0.0,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.3076923076923077
0.0,0.24,0.52,0.24,0.0
0.0,0.0,0.7058823529411765,0.0,0.29411764705882354
0.0,0.45714285714285713,0.2857142857142857,0.0,0.2571428571428571
0.0,0.4166666666666667,0.16666666666666666,0.125,0.2916666666666667
0.0,0.47368421052631576,0.05263157894736842,0.0,0.47368421052631576
0.0,0.15789473684210525,0.42105263157894735,0.0,0.42105263157894735
0.0,0.9230769230769231,0.0,0.0,0.07692307692307693
0.0,0.4594594594594595,0.13513513513513514,0.0,0.40540540540540543
0.0,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.3157894736842105
0.0,0.5588235294117647,0.14705882352941177,0.029411764705882353,0.2647058823529412
0.0,0.5652173913043478,0.2608695652173913,0.0,0.17391304347826086
0.0,0.6666666666666666,0.047619047619047616,0.09523809523809523,0.19047619047619047
0.0,0.5087719298245614,0.10526315789473684,0.017543859649122806,0.3684210526315789
0.0,0.5094339622641509,0.1509433962264151,0.018867924528301886,0.32075471698113206
0.0,0.42857142857142855,0.4,0.02857142857142857,0.14285714285714285
0.0,0.5925925925925926,0.25925925925925924,0.0,0.14814814814814814
0.0,0.44,0.2,0.24,0.12
0.0,0.6666666666666666,0.2,0.06666666666666667,0.06666666666666667
0.0,0.375,0.625,0.0,0.0
0.0,0.7307692307692307,0.0,0.07692307692307693,0.19230769230769232
0.0,0.6666666666666666,0.13725490196078433,0.058823529411764705,0.13725490196078433
0.0,0.7241379310344828,0.13793103448275862,0.06896551724137931,0.06896551724137931
0.0,0.4444444444444444,0.05555555555555555,0.16666666666666666,0.3333333333333333
0.0,0.35294117647058826,0.29411764705882354,0.08823529411764706,0.2647058823529412
0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.2222222222222222
0.0,0.4,0.23333333333333334,0.13333333333333333,0.23333333333333334
0.0,0.5671641791044776,0.07462686567164178,0.0,0.3582089552238806
0.0,0.25,0.3055555555555556,0.027777777777777776,0.4166666666666667
0.0,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.14285714285714285
0.0,0.39705882352941174,0.23529411764705882,0.014705882352941176,0.35294117647058826
0.0,0.5588235294117647,0.20588235294117646,0.0,0.23529411764705882
0.0,0.46875,0.1875,0.03125,0.3125
0.0,0.3333333333333333,0.5238095238095238,0.09523809523809523,0.047619047619047616
0.0,0.2962962962962963,0.25925925925925924,0.037037037037037035,0.4074074074074074
0.0,0.3673469387755102,0.2653061224489796,0.2653061224489796,0.10204081632653061
0.0,0.3142857142857143,0.45714285714285713,0.08571428571428572,0.14285714285714285
0.0,0.34782608695652173,0.2608695652173913,0.21739130434782608,0.17391304347826086
0.0,0.0,0.5714285714285714,0.0,0.42857142857142855
0.0,0.35294117647058826,0.5294117647058824,0.11764705882352941,0.0
0.0,0.34375,0.1875,0.125,0.34375
0.0,0.509090909090909,0.2727272727272727,0.10909090909090909,0.10909090909090909
0.0,0.5192307692307693,0.22115384615384615,0.028846153846153848,0.23076923076923078
0.0,0.7142857142857143,0.2857142857142857,0.0,0.0
0.0,0.5625,0.25,0.0,0.1875
0.0,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.21428571428571427
0.0,0.625,0.1875,0.0,0.1875
0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0
0.0,0.7142857142857143,0.14285714285714285,0.047619047619047616,0.09523809523809523
0.0,0.1,0.7,0.0,0.2
0.0,0.5185185185185185,0.2222222222222222,0.14814814814814814,0.1111111111111111
0.0,0.9,0.0,0.1,0.0
0.0,0.3333333333333333,0.16666666666666666,0.0,0.5
0.0,0.5517241379310345,0.1724137931034483,0.10344827586206896,0.1724137931034483
0.0,0.58,0.16,0.0,0.26
0.0,0.696969696969697,0.16666666666666666,0.0,0.13636363636363635
0.0,0.3709677419354839,0.46774193548387094,0.08064516129032258,0.08064516129032258
0.0,0.10810810810810811,0.40540540540540543,0.2702702702702703,0.21621621621621623
0.0,0.25925925925925924,0.2222222222222222,0.0,0.5185185185185185
0.0,0.5,0.19047619047619047,0.14285714285714285,0.16666666666666666
0.0,0.5,0.2222222222222222,0.0,0.2777777777777778
0.0,0.5806451612903226,0.3225806451612903,0.043010752688172046,0.053763440860215055
0.0,0.48717948717948717,0.358974358974359,0.08974358974358974,0.0641025641025641
0.0,0.572463768115942,0.13043478260869565,0.0,0.2971014492753623
0.0,0.6428571428571429,0.2857142857142857,0.0,0.07142857142857142
0.0,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.38461538461538464
0.0,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.09090909090909091
0.0,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091
0.0,0.5517241379310345,0.1724137931034483,0.10344827586206896,0.1724137931034483
0.0,0.15789473684210525,0.3157894736842105,0.42105263157894735,0.10526315789473684
0.0,0.5555555555555556,0.2777777777777778,0.1111111111111111,0.05555555555555555
0.0,0.5227272727272727,0.18181818181818182,0.022727272727272728,0.2727272727272727
0.0,0.6041666666666666,0.14583333333333334,0.0,0.25
0.0,0.40425531914893614,0.3617021276595745,0.0,0.23404255319148937
0.0,0.5641025641025641,0.07692307692307693,0.02564102564102564,0.3333333333333333
0.0,0.6226415094339622,0.2830188679245283,0.0,0.09433962264150944
0.0,0.5116279069767442,0.11627906976744186,0.046511627906976744,0.32558139534883723
0.0,0.5833333333333334,0.22916666666666666,0.020833333333333332,0.16666666666666666
0.0,0.5625,0.0625,0.078125,0.296875
0.0,0.574468085106383,0.2127659574468085,0.14893617021276595,0.06382978723404255
0.0,0.4642857142857143,0.14285714285714285,0.011904761904761904,0.38095238095238093
0.0,0.3208955223880597,0.34328358208955223,0.27611940298507465,0.05970149253731343
0.0,0.40625,0.21875,0.15625,0.21875
0.0,0.6486486486486487,0.10810810810810811,0.0,0.24324324324324326
0.0,0.6451612903225806,0.22580645161290322,0.0,0.12903225806451613
0.0,0.36666666666666664,0.4,0.13333333333333333,0.1
0.0,0.47368421052631576,0.15789473684210525,0.23684210526315788,0.13157894736842105
0.0,0.6521739130434783,0.17391304347826086,0.043478260869565216,0.13043478260869565
0.0,0.5833333333333334,0.25,0.16666666666666666,0.0
0.0,0.35,0.25,0.05,0.35
0.0,0.2903225806451613,0.3870967741935484,0.03225806451612903,0.2903225806451613
