is,have,'s,do,are
0.04779411764705882,0.03308823529411765,0.0,0.009191176470588236,0.022058823529411766
0.03885480572597137,0.049079754601226995,0.0,0.012269938650306749,0.010224948875255624
0.03002309468822171,0.025404157043879907,0.0,0.009237875288683603,0.016166281755196306
0.027571580063626724,0.022269353128313893,0.0,0.005302226935312832,0.014846235418875928
0.02914798206278027,0.023542600896860985,0.0,0.008968609865470852,0.013452914798206279
0.024295432458697766,0.038872691933916424,0.0,0.01749271137026239,0.026239067055393587
0.046511627906976744,0.02177925433739387,0.0,0.014396456256921373,0.014765596160944998
0.01997380484610347,0.03143418467583497,0.0,0.014407334643091027,0.014079895219384414
0.011612903225806452,0.024516129032258065,0.0,0.011612903225806452,0.012903225806451613
0.019251336898395723,0.038502673796791446,0.0,0.013903743315508022,0.0106951871657754
0.037527593818984545,0.03642384105960265,0.0,0.0033112582781456954,0.02869757174392936
0.035046728971962614,0.030373831775700934,0.0,0.007009345794392523,0.014018691588785047
0.040106951871657755,0.029411764705882353,0.0,0.012032085561497326,0.012032085561497326
0.02004008016032064,0.018036072144288578,0.0,0.012024048096192385,0.006012024048096192
0.024752475247524754,0.04455445544554455,0.0,0.017326732673267328,0.0049504950495049506
0.035211267605633804,0.023474178403755867,0.0,0.01056338028169014,0.01643192488262911
0.04033379694019471,0.03337969401947149,0.0,0.02920723226703755,0.016689847009735744
0.034764826175869123,0.028629856850715747,0.0,0.006134969325153374,0.022494887525562373
0.02119205298013245,0.05695364238410596,0.0,0.01456953642384106,0.007947019867549669
0.028985507246376812,0.024154589371980676,0.0,0.013285024154589372,0.013285024154589372
0.029455630126771066,0.021998508575689784,0.0,0.006711409395973154,0.011558538404175988
0.02908534251817834,0.027554535017221583,0.0,0.013011863758132415,0.008419441255262151
0.03464203233256351,0.020785219399538105,0.0,0.011547344110854504,0.015011547344110854
0.0319693094629156,0.03324808184143223,0.0,0.0076726342710997444,0.014066496163682864
0.03349282296650718,0.02073365231259968,0.0,0.019138755980861243,0.012759170653907496
0.030363036303630363,0.026402640264026403,0.0,0.0046204620462046205,0.015841584158415842
0.03825857519788918,0.029023746701846966,0.0,0.005277044854881266,0.0158311345646438
0.03826086956521739,0.02608695652173913,0.0,0.0034782608695652175,0.008695652173913044
0.059593023255813955,0.01744186046511628,0.0,0.00436046511627907,0.015988372093023256
0.03836317135549872,0.03410059676044331,0.0,0.014492753623188406,0.011935208866155157
0.02727272727272727,0.024880382775119617,0.0,0.012440191387559809,0.007655502392344498
0.02366565961732125,0.02769385699899295,0.0,0.0075528700906344415,0.014098690835850957
0.0390279823269514,0.039764359351988215,0.0,0.005891016200294551,0.011045655375552283
0.05454545454545454,0.030303030303030304,0.0,0.015151515151515152,0.021212121212121213
0.02894736842105263,0.034210526315789476,0.0,0.018421052631578946,0.010526315789473684
0.03074141048824593,0.027124773960216998,0.0,0.0108499095840868,0.009041591320072333
0.03347732181425486,0.0367170626349892,0.0,0.012958963282937365,0.014038876889848811
0.052904564315352696,0.03008298755186722,0.0,0.015560165975103735,0.01867219917012448
0.03819444444444445,0.034722222222222224,0.0,0.008101851851851851,0.020833333333333332
0.03762376237623762,0.02574257425742574,0.0,0.01782178217821782,0.023762376237623763
0.014064697609001406,0.016877637130801686,0.0,0.014064697609001406,0.005625879043600563
0.03981264637002342,0.0117096018735363,0.0,0.00234192037470726,0.03278688524590164
0.03131991051454139,0.029082774049217,0.0,0.015659955257270694,0.008948545861297539
0.021231422505307854,0.039631988676574664,0.0,0.012031139419674451,0.01910828025477707
0.016506189821182942,0.03645116918844567,0.0,0.014442916093535076,0.014442916093535076
0.032756489493201486,0.023485784919653894,0.0,0.019777503090234856,0.021013597033374538
0.031210986267166042,0.031210986267166042,0.0,0.019975031210986267,0.0149812734082397
0.024676850763807285,0.022326674500587545,0.0,0.0035252643948296123,0.03525264394829612
0.05069124423963134,0.027649769585253458,0.0,0.007680491551459293,0.019969278033794162
0.01834862385321101,0.0290519877675841,0.0,0.010703363914373088,0.022935779816513763
0.035416666666666666,0.03125,0.0,0.00625,0.035416666666666666
0.026859504132231406,0.02066115702479339,0.0,0.012396694214876033,0.012396694214876033
0.034013605442176874,0.04081632653061224,0.0,0.006802721088435374,0.013605442176870748
0.03752233472304944,0.023228111971411555,0.0,0.00714711137581894,0.022036926742108397
0.0276657060518732,0.02881844380403458,0.0,0.01037463976945245,0.012103746397694525
0.023355576739752144,0.028122020972354625,0.0,0.00667302192564347,0.016682554814108675
0.033066132264529056,0.03206412825651302,0.0,0.011022044088176353,0.01503006012024048
0.04269972451790634,0.03443526170798898,0.0,0.005509641873278237,0.013774104683195593
0.03264604810996564,0.015463917525773196,0.0,0.010309278350515464,0.012027491408934709
0.02284263959390863,0.02030456852791878,0.0,0.008883248730964468,0.013959390862944163
0.03215077605321508,0.02771618625277162,0.0,0.005543237250554324,0.009977827050997782
0.01752021563342318,0.04716981132075472,0.0,0.009433962264150943,0.006738544474393531
0.024615384615384615,0.036923076923076927,0.0,0.011282051282051283,0.009230769230769232
0.03283582089552239,0.029850746268656716,0.0,0.029850746268656716,0.01791044776119403
0.029511369134010642,0.03773584905660377,0.0,0.012094823415578132,0.01741654571843251
0.02692119432207538,0.056289769946157614,0.0,0.017131669114047968,0.008321096426823299
0.056596701649175414,0.0341079460269865,0.0,0.009370314842578711,0.025487256371814093
0.02280237937871778,0.015862524785194978,0.0,0.00760079312623926,0.011896893588896233
0.027374533388635422,0.031107424305267525,0.0,0.01493156366652841,0.019908751555371217
0.036751630112625965,0.027860106698280974,0.0,0.013633669235328987,0.01778304682868998
0.024365482233502538,0.02233502538071066,0.0,0.008121827411167513,0.01065989847715736
0.022853185595567867,0.023545706371191136,0.0,0.00554016620498615,0.01038781163434903
0.036051502145922745,0.03776824034334764,0.0,0.019742489270386267,0.012875536480686695
0.05739514348785872,0.03016924208977189,0.0,0.009565857247976454,0.025018395879323033
0.03158488437676255,0.03158488437676255,0.0,0.03440496333897349,0.019740552735476594
0.03914590747330961,0.026690391459074734,0.0,0.01601423487544484,0.015124555160142349
0.028017241379310345,0.020474137931034482,0.0,0.00646551724137931,0.01939655172413793
0.03333333333333333,0.03888888888888889,0.0,0.019444444444444445,0.008333333333333333
0.04025423728813559,0.03389830508474576,0.0,0.01694915254237288,0.012711864406779662
0.032590051457975985,0.04288164665523156,0.0,0.010291595197255575,0.012006861063464836
0.030844155844155844,0.027597402597402596,0.0,0.006493506493506494,0.00974025974025974
0.0410958904109589,0.02845100105374078,0.0,0.012644889357218124,0.020021074815595362
0.03,0.04875,0.0,0.0275,0.015
0.033962264150943396,0.02830188679245283,0.0,0.009433962264150943,0.007547169811320755
0.03276353276353276,0.014245014245014245,0.0,0.017094017094017096,0.009971509971509971
0.029411764705882353,0.016624040920716114,0.0,0.0076726342710997444,0.011508951406649617
0.027855153203342618,0.01532033426183844,0.0,0.001392757660167131,0.004178272980501393
0.04971098265895954,0.028901734104046242,0.0,0.013872832369942197,0.011560693641618497
0.030687830687830688,0.025396825396825397,0.0,0.007407407407407408,0.012698412698412698
0.029177718832891247,0.013262599469496022,0.0,0.009283819628647215,0.003978779840848806
0.025157232704402517,0.027672955974842768,0.0,0.013836477987421384,0.022641509433962263
0.01752577319587629,0.026804123711340205,0.0,0.018556701030927835,0.006185567010309278
0.01908957415565345,0.013215859030837005,0.0,0.007342143906020558,0.014684287812041116
0.03225806451612903,0.03970223325062035,0.0,0.004962779156327543,0.01240694789081886
0.027700831024930747,0.04986149584487535,0.0,0.002770083102493075,0.008310249307479225
0.03280224929709466,0.023430178069353328,0.0,0.011246485473289597,0.026241799437675725
0.037374658158614404,0.023701002734731084,0.0,0.010027347310847767,0.02187784867821331
0.029473684210526315,0.022105263157894735,0.0,0.021052631578947368,0.01368421052631579
0.04381443298969072,0.012027491408934709,0.0,0.013745704467353952,0.015463917525773196
0.04868549172346641,0.035053554040895815,0.0,0.007789678675754625,0.016553067185978577
0.027927927927927927,0.032432432432432434,0.0,0.007207207207207207,0.014414414414414415
0.014666666666666666,0.02666666666666667,0.0,0.0026666666666666666,0.0013333333333333333
0.024117140396210164,0.025839793281653745,0.0,0.0068906115417743325,0.017226528854435832
0.0456043956043956,0.026923076923076925,0.0,0.013736263736263736,0.020879120879120878
0.017341040462427744,0.03888596952180767,0.0,0.015239096163951655,0.01208617971623752
0.0,0.0,0.0,0.0,0.0
0.034934497816593885,0.021834061135371178,0.0,0.013100436681222707,0.017467248908296942
0.049429657794676805,0.02091254752851711,0.0,0.009505703422053232,0.02091254752851711
0.034482758620689655,0.017241379310344827,0.0,0.014367816091954023,0.015804597701149427
0.01592920353982301,0.005309734513274336,0.0,0.010619469026548672,0.008849557522123894
0.023554603854389723,0.017130620985010708,0.0,0.014989293361884369,0.014989293361884369
0.03723404255319149,0.024822695035460994,0.0,0.01950354609929078,0.012411347517730497
0.03317535545023697,0.02843601895734597,0.0,0.009478672985781991,0.016587677725118485
0.028451882845188285,0.02092050209205021,0.0,0.0100418410041841,0.016736401673640166
0.05184331797235023,0.041474654377880185,0.0,0.01152073732718894,0.020737327188940093
0.04642857142857143,0.04107142857142857,0.0,0.0125,0.01607142857142857
0.03875968992248062,0.029285099052540915,0.0,0.012058570198105082,0.014642549526270457
0.03225806451612903,0.033660589060308554,0.0,0.014025245441795231,0.016830294530154277
0.03598484848484849,0.03598484848484849,0.0,0.007575757575757576,0.01893939393939394
0.03503184713375796,0.027070063694267517,0.0,0.0031847133757961785,0.03662420382165605
0.05019685039370079,0.022637795275590553,0.0,0.011811023622047244,0.014763779527559055
0.03114754098360656,0.02459016393442623,0.0,0.003278688524590164,0.018032786885245903
0.029484029484029485,0.007371007371007371,0.0,0.02457002457002457,0.009828009828009828
0.03770491803278689,0.040983606557377046,0.0,0.014754098360655738,0.00819672131147541
0.03544575725026853,0.022556390977443608,0.0,0.01611170784103115,0.018259935553168637
0.0398406374501992,0.0398406374501992,0.0,0.029880478087649404,0.00597609561752988
0.03571428571428571,0.034013605442176874,0.0,0.015306122448979591,0.011904761904761904
0.05779334500875657,0.040280210157618214,0.0,0.01576182136602452,0.0070052539404553416
0.04246284501061571,0.032908704883227176,0.0,0.014861995753715499,0.021231422505307854
0.03568464730290456,0.03153526970954357,0.0,0.014937759336099586,0.010788381742738589
0.040634291377601585,0.026759167492566897,0.0,0.013875123885034688,0.010901883052527254
0.055989583333333336,0.04296875,0.0,0.01953125,0.005208333333333333
0.026385224274406333,0.023746701846965697,0.0,0.029023746701846966,0.009234828496042216
0.03893805309734513,0.01415929203539823,0.0,0.007079646017699115,0.01415929203539823
0.021103896103896104,0.022727272727272728,0.0,0.008116883116883116,0.006493506493506494
0.023972602739726026,0.00684931506849315,0.0,0.04794520547945205,0.003424657534246575
0.03343023255813953,0.04505813953488372,0.0,0.007267441860465116,0.029069767441860465
0.02821316614420063,0.047021943573667714,0.0,0.004702194357366771,0.02037617554858934
0.0472972972972973,0.03209459459459459,0.0,0.03209459459459459,0.02533783783783784
0.04141104294478527,0.02607361963190184,0.0,0.024539877300613498,0.013803680981595092
0.022546419098143235,0.029177718832891247,0.0,0.011936339522546418,0.013262599469496022
0.036021926389976505,0.028974158183241974,0.0,0.011746280344557557,0.014878621769772905
0.02518579686209744,0.042939719240297276,0.0,0.011973575557390587,0.02064409578860446
0.04081632653061224,0.028425655976676383,0.0,0.011661807580174927,0.01749271137026239
0.021806853582554516,0.02118380062305296,0.0,0.008722741433021807,0.011838006230529595
0.02280701754385965,0.03614035087719298,0.0,0.019649122807017545,0.009473684210526316
0.03748661192431275,0.026776151374509102,0.0,0.02034987504462692,0.017136736879685827
0.03951367781155015,0.026595744680851064,0.0,0.008358662613981762,0.015957446808510637
0.01608910891089109,0.019801980198019802,0.0,0.012376237623762377,0.027227722772277228
0.03159340659340659,0.03708791208791209,0.0,0.017857142857142856,0.009615384615384616
0.04294478527607362,0.04754601226993865,0.0,0.009202453987730062,0.018404907975460124
0.027649769585253458,0.02534562211981567,0.0,0.00576036866359447,0.01152073732718894
0.038461538461538464,0.021634615384615384,0.0,0.004807692307692308,0.025240384615384616
0.025089605734767026,0.03106332138590203,0.0,0.016726403823178016,0.014336917562724014
0.0414572864321608,0.02512562814070352,0.0,0.022613065326633167,0.01507537688442211
0.05323590814196242,0.025052192066805846,0.0,0.014613778705636743,0.016701461377870562
0.02364864864864865,0.028903903903903905,0.0,0.010885885885885885,0.010135135135135136
0.02148272957034541,0.031171019376579612,0.0,0.016849199663016005,0.013900589721988205
0.02493765586034913,0.028678304239401497,0.0,0.01371571072319202,0.017456359102244388
0.04899135446685879,0.03890489913544669,0.0,0.023054755043227664,0.007204610951008645
0.032059186189889025,0.030826140567200986,0.0,0.016029593094944512,0.011097410604192354
0.02530120481927711,0.016867469879518072,0.0,0.012048192771084338,0.018072289156626505
0.02844950213371266,0.012802275960170697,0.0,0.007112375533428165,0.01422475106685633
0.03485254691689008,0.032171581769437,0.0,0.014745308310991957,0.010723860589812333
0.03985171455050973,0.03243744207599629,0.0,0.013901760889712697,0.013901760889712697
0.04871794871794872,0.03675213675213675,0.0,0.024786324786324785,0.009401709401709401
0.039383561643835614,0.028253424657534245,0.0,0.01797945205479452,0.021404109589041095
0.026138279932546374,0.02951096121416526,0.0,0.016863406408094434,0.02951096121416526
0.037815126050420166,0.03697478991596639,0.0,0.01680672268907563,0.012605042016806723
0.03956228956228956,0.03367003367003367,0.0,0.017676767676767676,0.020202020202020204
0.0468384074941452,0.04215456674473068,0.0,0.00468384074941452,0.0117096018735363
0.034858387799564274,0.034858387799564274,0.0,0.00980392156862745,0.018518518518518517
0.03624733475479744,0.029850746268656716,0.0,0.023454157782515993,0.019189765458422176
0.027624309392265192,0.011049723756906077,0.0,0.016574585635359115,0.0
0.03602305475504323,0.020172910662824207,0.0,0.012968299711815562,0.005763688760806916
0.03350083752093802,0.018425460636515914,0.0,0.02512562814070352,0.008375209380234505
0.018197573656845753,0.02729636048526863,0.0,0.011265164644714038,0.024263431542461005
0.02719343252950231,0.025141097998973832,0.0,0.019497178040020522,0.009748589020010261
0.040776699029126215,0.02524271844660194,0.0,0.017475728155339806,0.02524271844660194
0.04308390022675737,0.04081632653061224,0.0,0.012849584278155708,0.013605442176870748
0.0584070796460177,0.047787610619469026,0.0,0.012389380530973451,0.012389380530973451
0.025718608169440244,0.030257186081694403,0.0,0.01361573373676248,0.039334341906202726
0.030848329048843187,0.06426735218508997,0.0,0.012853470437017995,0.06426735218508997
0.03851640513552068,0.024251069900142655,0.0,0.012838801711840228,0.019971469329529243
0.040160642570281124,0.05220883534136546,0.0,0.018072289156626505,0.010040160642570281
0.029045643153526972,0.022821576763485476,0.0,0.002074688796680498,0.006224066390041493
0.029468289557975657,0.033311979500320305,0.0,0.016655989750160152,0.008968609865470852
0.04483751542575072,0.03619909502262444,0.0,0.00781571369806664,0.02509255450431921
0.017461383478844864,0.02350570852921424,0.0,0.007387508394895903,0.012760241773002015
0.013793103448275862,0.03793103448275862,0.0,0.009482758620689655,0.009482758620689655
0.02467443454420836,0.026730637422892393,0.0,0.009595613433858808,0.015078821110349555
0.01866977829638273,0.026837806301050177,0.0,0.008168028004667444,0.004667444574095682
0.027463651050080775,0.01615508885298869,0.0,0.017770597738287562,0.017770597738287562
0.0413589364844904,0.053175775480059084,0.0,0.0206794682422452,0.013293943870014771
0.02336769759450172,0.03917525773195876,0.0,0.01993127147766323,0.021305841924398626
0.045740423098913664,0.018296169239565466,0.0,0.012578616352201259,0.014865637507146942
0.03099510603588907,0.012506797172376292,0.0,0.0070690592713431215,0.011963023382272975
0.022727272727272728,0.027777777777777776,0.0,0.015151515151515152,0.013347763347763348
0.04915433403805497,0.0306553911205074,0.0,0.017970401691331923,0.0200845665961945
0.024685382381413358,0.03339787028073572,0.0,0.016456921587608905,0.014036786060019362
0.03116883116883117,0.023376623376623377,0.0,0.014285714285714285,0.00909090909090909
0.030894308943089432,0.022764227642276424,0.0,0.004878048780487805,0.00975609756097561
0.03532008830022075,0.037527593818984545,0.0,0.017660044150110375,0.008830022075055188
0.05588235294117647,0.026470588235294117,0.0,0.020588235294117647,0.020588235294117647
0.025044722719141325,0.017889087656529516,0.0,0.01967799642218247,0.012522361359570662
0.022673031026252982,0.02386634844868735,0.0,0.008353221957040573,0.010739856801909307
0.04221635883905013,0.0158311345646438,0.0,0.009234828496042216,0.022427440633245383
0.030303030303030304,0.04112554112554113,0.0,0.006493506493506494,0.017316017316017316
0.03218645948945616,0.026637069922308545,0.0,0.008879023307436182,0.03107658157602664
0.03229166666666667,0.025,0.0,0.017708333333333333,0.007291666666666667
0.023415977961432508,0.01652892561983471,0.0,0.012396694214876033,0.01652892561983471
0.02028639618138425,0.02028639618138425,0.0,0.00954653937947494,0.00954653937947494
0.045020463847203276,0.034106412005457026,0.0,0.015006821282401092,0.021828103683492497
0.01597051597051597,0.03562653562653563,0.0,0.030712530712530713,0.009828009828009828
0.01859364435429344,0.02636916835699797,0.0,0.012846517917511832,0.011494252873563218
0.027224705404307194,0.01950426655830963,0.0,0.004469727752945957,0.010564811052417716
0.03271537622682661,0.05343511450381679,0.0,0.014176663031624863,0.008724100327153763
0.026397515527950312,0.024844720496894408,0.0,0.006987577639751553,0.012422360248447204
0.0051813471502590676,0.010362694300518135,0.0,0.0,0.025906735751295335
0.028517110266159697,0.03374524714828897,0.0,0.008079847908745247,0.013783269961977186
0.022338049143708117,0.041325390915860016,0.0,0.016381236038719285,0.027550260610573342
0.039010797631487286,0.035179380006966215,0.0,0.01671891327063741,0.018808777429467086
0.03597883597883598,0.014814814814814815,0.0,0.012345679012345678,0.02398589065255732
0.03084732526356892,0.030066380320187425,0.0,0.007809449433814916,0.018352206169465052
0.028423772609819122,0.03359173126614987,0.0,0.011627906976744186,0.011627906976744186
0.018027571580063628,0.033934252386002124,0.0,0.012725344644750796,0.015906680805938492
0.027411167512690356,0.028426395939086295,0.0,0.014213197969543147,0.01015228426395939
0.03389830508474576,0.027379400260756193,0.0,0.00651890482398957,0.01694915254237288
0.02491506228765572,0.030577576443941108,0.0,0.026047565118912798,0.01925254813137033
0.02257636122177955,0.0199203187250996,0.0,0.014608233731739707,0.005312084993359893
0.016049382716049384,0.03950617283950617,0.0,0.01728395061728395,0.009876543209876543
0.03927492447129909,0.017119838872104734,0.0,0.00906344410876133,0.013091641490433032
0.0328042328042328,0.0380952380952381,0.0,0.022222222222222223,0.020105820105820106
0.031746031746031744,0.03891449052739376,0.0,0.007680491551459293,0.01945724526369688
0.021816562778272486,0.03428317008014248,0.0,0.016918967052537846,0.012911843276936777
0.027816411682892908,0.031988873435326845,0.0,0.012517385257301807,0.005563282336578581
0.05321888412017167,0.02832618025751073,0.0,0.01201716738197425,0.029184549356223177
0.02,0.02,0.0,0.002,0.004
0.027292576419213975,0.02947598253275109,0.0,0.013100436681222707,0.012008733624454149
0.01907356948228883,0.02452316076294278,0.0,0.013623978201634877,0.005449591280653951
0.03522012578616352,0.027672955974842768,0.0,0.021383647798742137,0.022641509433962263
0.045454545454545456,0.024475524475524476,0.0,0.008741258741258742,0.017482517482517484
0.034434782608695653,0.03130434782608696,0.0,0.013217391304347827,0.01982608695652174
0.02241112828438949,0.039799072642967545,0.0,0.015842349304482226,0.018160741885625966
0.018642279282448118,0.015124868097080548,0.0,0.0038691523039043265,0.005979599015124868
0.038199895342752484,0.02250130821559393,0.0,0.010465724751439037,0.013082155939298797
0.02187631468237274,0.034917963819941104,0.0,0.013041649137568364,0.008834665544804375
0.03936348408710218,0.023450586264656615,0.0,0.017587939698492462,0.01423785594639866
0.02652005174644243,0.012289780077619664,0.0,0.0071151358344113845,0.016817593790426907
0.021086780210867802,0.025141930251419302,0.0,0.010543390105433901,0.008921330089213302
0.025945945945945945,0.02054054054054054,0.0,0.00972972972972973,0.01945945945945946
0.01951219512195122,0.025609756097560974,0.0,0.012195121951219513,0.01707317073170732
0.027210884353741496,0.030612244897959183,0.0,0.018140589569160998,0.01020408163265306
0.03841536614645858,0.027611044417767107,0.0,0.02040816326530612,0.010804321728691477
0.018691588785046728,0.010903426791277258,0.0,0.010903426791277258,0.00778816199376947
0.0273972602739726,0.0410958904109589,0.0,0.021004566210045664,0.012785388127853882
0.05172413793103448,0.03879310344827586,0.0,0.01293103448275862,0.03879310344827586
0.05408271474019088,0.04559915164369035,0.0,0.009544008483563097,0.03817603393425239
0.035754189944134075,0.01899441340782123,0.0,0.0067039106145251395,0.01675977653631285
0.045081967213114756,0.01639344262295082,0.0,0.01092896174863388,0.01092896174863388
0.052770448548812667,0.027264731750219876,0.0,0.021108179419525065,0.021108179419525065
0.017786561264822136,0.039525691699604744,0.0,0.005928853754940711,0.009881422924901186
0.024324324324324326,0.02972972972972973,0.0,0.010810810810810811,0.016216216216216217
0.02947598253275109,0.027292576419213975,0.0,0.004366812227074236,0.012008733624454149
0.020348837209302327,0.02180232558139535,0.0,0.014534883720930232,0.010174418604651164
0.030162412993039442,0.025522041763341066,0.0,0.01160092807424594,0.0069605568445475635
0.03099510603588907,0.040783034257748776,0.0,0.008156606851549755,0.013050570962479609
0.043076923076923075,0.027692307692307693,0.0,0.012307692307692308,0.003076923076923077
0.03734439834024896,0.02074688796680498,0.0,0.012448132780082987,0.024896265560165973
0.027972027972027972,0.027972027972027972,0.0,0.006993006993006993,0.006993006993006993
0.029336734693877552,0.02040816326530612,0.0,0.007653061224489796,0.006377551020408163
0.021204410517387615,0.02883799830364716,0.0,0.008481764206955046,0.013570822731128074
0.031958762886597936,0.024742268041237112,0.0,0.023711340206185566,0.012371134020618556
0.03386454183266932,0.035856573705179286,0.0,0.0099601593625498,0.0099601593625498
0.041025641025641026,0.035897435897435895,0.0,0.017948717948717947,0.007692307692307693
0.02102803738317757,0.016355140186915886,0.0,0.009345794392523364,0.02336448598130841
0.035238095238095235,0.030476190476190476,0.0,0.02,0.009523809523809525
0.05167394468704512,0.028384279475982533,0.0,0.019650655021834062,0.028384279475982533
0.05293276108726753,0.03719599427753934,0.0,0.015736766809728183,0.01859799713876967
0.03026481715006305,0.017654476670870115,0.0,0.012610340479192938,0.01008827238335435
0.019569471624266144,0.023483365949119372,0.0,0.015655577299412915,0.0136986301369863
0.0418552036199095,0.02828054298642534,0.0,0.019230769230769232,0.012443438914027148
0.02092050209205021,0.027196652719665274,0.0,0.012552301255230125,0.0041841004184100415
0.023548518067397484,0.02639058059277304,0.0,0.015022330491270807,0.014616321559074299
0.03493862134088763,0.02077431539187913,0.0,0.015580736543909348,0.014636449480642116
0.029850746268656716,0.028192371475953566,0.0,0.015339966832504145,0.01990049751243781
0.027110501029512696,0.03397391901166781,0.0,0.011667810569663692,0.014756348661633494
0.03929273084479371,0.05108055009823183,0.0,0.0137524557956778,0.019646365422396856
0.029836381135707413,0.02021174205967276,0.0,0.008662175168431183,0.011549566891241578
0.04697156983930779,0.030902348578491966,0.0,0.0012360939431396785,0.024721878862793572
0.0315955766192733,0.036334913112164295,0.0,0.01263823064770932,0.01263823064770932
0.03587443946188341,0.02914798206278027,0.0,0.020179372197309416,0.006726457399103139
0.025925925925925925,0.020370370370370372,0.0,0.011111111111111112,0.025925925925925925
0.021912350597609563,0.04183266932270916,0.0,0.017928286852589643,0.017928286852589643
0.024079320113314446,0.018413597733711047,0.0,0.0056657223796034,0.007082152974504249
0.044444444444444446,0.022222222222222223,0.0,0.016666666666666666,0.027777777777777776
0.03982683982683983,0.027705627705627706,0.0,0.007792207792207792,0.023376623376623377
0.03117505995203837,0.02877697841726619,0.0,0.009592326139088728,0.014388489208633094
0.022388059701492536,0.02736318407960199,0.0,0.018656716417910446,0.014925373134328358
0.04781054512957998,0.025022341376228777,0.0,0.010723860589812333,0.01742627345844504
0.027864855451062348,0.02821316614420063,0.0,0.0066179031696273075,0.013584117032392894
0.03185115105644907,0.020182907600126143,0.0,0.011037527593818985,0.009776095868811101
0.031023784901758014,0.02171664943123061,0.0,0.01344364012409514,0.011375387797311272
0.02194656488549618,0.01717557251908397,0.0,0.012404580152671756,0.006679389312977099
0.031710079275198186,0.028312570781426953,0.0,0.02378255945639864,0.006795016987542469
0.028268551236749116,0.011778563015312132,0.0,0.015312131919905771,0.01060070671378092
0.0249728555917481,0.018458197611292075,0.0,0.018458197611292075,0.010857763300760043
0.020759193357058125,0.033807829181494664,0.0,0.020759193357058125,0.013048635824436536
0.01971326164874552,0.036738351254480286,0.0,0.008960573476702509,0.023297491039426525
0.035852713178294575,0.02422480620155039,0.0,0.011627906976744186,0.014534883720930232
0.024834437086092714,0.0347682119205298,0.0,0.013245033112582781,0.009933774834437087
0.042283298097251586,0.02748414376321353,0.0,0.016913319238900635,0.010570824524312896
0.0497335701598579,0.014209591474245116,0.0,0.015097690941385435,0.008880994671403197
0.022533022533022532,0.05827505827505827,0.0,0.019425019425019424,0.02097902097902098
0.046511627906976744,0.015503875968992248,0.0,0.009302325581395349,0.017054263565891473
0.041884816753926704,0.027923211169284468,0.0,0.02268760907504363,0.010471204188481676
0.05519287833827893,0.020178041543026708,0.0,0.010089020771513354,0.024925816023738872
0.043922369765066395,0.021450459652706845,0.0,0.018386108273748723,0.018386108273748723
