0
1077
1160
1230
1165
2587
2679
2282
2184
2662
2811
2516
3127
2471
3330
3416
3584
1421
1272
1215
1261
513
507
616
950
892
334
295
531
395
687
566
269
480
544
489
433
943
892
1029
2709
3054
775
935
906
428
748
499
404
852
719
978
755
828
2682
2613
866
782
627
1515
758
575
688
1173
2090
1986
1358
330
380
553
926
964
864
505
711
427
447
1413
1454
1618
801
851
651
654
480
484
294
1679
1735
2098
998
726
582
788
902
742
975
670
2067
2043
2668
3026
2411
1687
1970
1444
1165
1359
1773
1124
928
360
472
583
616
949
800
530
702
782
718
865
945
754
795
970
681
806
361
1067
1097
950
1164
1027
1110
750
1161
1820
1903
16
458
526
696
565
467
564
422
1195
868
560
1161
713
528
628
1016
610
407
610
931
502
588
571
942
1205
1009
768
758
565
616
292
688
638
592
652
754
2554
2422
1372
1605
2850
2801
1316
808
728
652
868
832
837
796
958
2664
2374
802
694
811
830
703
746
1079
1170
1168
1186
1190
1188
427
918
469
181
694
597
2308
1949
515
1323
565
661
389
701
498
482
1561
2431
1489
1160
1459
857
619
677
1455
1749
1839
2772
1892
2066
770
615
453
340
559
838
758
462
901
960
726
838
733
814
2958
2461
917
1288
193
2104
2686
2871
2835
2561
774
943
985
767
883
753
810
993
945
1953
2246
719
1165
500
916
367
795
572
2875
2588
2843
1911
2377
1194
1546
1233
925
820
882
833
642
1095
232
943
895
732
1137
506
740
916
688
431
613
325
241
143
784
1179
970
502
390
428
1050
1374
699
793
511
884
478
2463
2118
2412
2914
509
1039
809
633
446
540
502
706
540
1155
834
804
2238
2871
3171
967
1048
883
849
921
1686
1116
1032
604
473
1126
1287
1290
573
1685
979
913
413
812
945
1072
1163
541
638
651
1702
2293
569
586
735
485
466
607
497
462
510
330
1169
1197
1278
1314
1169
842
802
2559
3155
3470
3326
967
510
400
296
899
372
460
1570
1961
1699
2147
2915
2692
1822
1950
2022
2751
3310
1063
1056
986
892
1024
1001
527
1216
1125
888
1112
1434
894
1187
884
950
904
659
1013
548
806
907
982
359
367
697
626
679
501
409
893
750
529
3
318
396
544
177
977
770
659
915
625
922
710
408
456
484
489
501
444
1698
1160
737
807
850
391
2207
1783
858
1337
1485
1224
1230
2064
2643
1791
1472
1354
1223
1039
666
1054
1322
1967
1884
2642
2836
994
818
692
826
723
1197
1222
1193
1255
1222
2759
2636
3162
3081
783
810
550
660
739
531
2093
1762
622
513
752
79
795
759
706
1663
1769
1742
806
750
697
755
771
605
699
1697
651
576
472
558
499
2567
3023
466
1549
815
837
815
746
732
1043
551
264
585
341
560
422
494
273
483
434
1252
1448
2564
2874
1106
1793
1934
2765
2844
2027
1508
1761
2044
2874
2417
2976
2832
1445
1208
659
73
2263
3026
876
1172
1339
1526
700
755
727
425
543
512
334
4207
751
753
585
869
699
642
735
723
1058
332
989
1181
1500
599
721
823
727
532
535
670
634
434
433
671
1350
866
537
1020
997
1154
2334
2627
2065
1485
1309
547
1021
703
694
744
819
756
644
586
666
766
590
982
1866
686
874
1147
2696
2831
674
867
360
327
790
518
343
460
368
325
1613
1878
1107
769
2345
2215
665
640
914
605
521
492
564
339
602
822
653
1037
795
319
660
764
417
185
432
646
843
802
849
691
1426
637
786
389
588
453
663
389
326
181
492
512
395
411
360
343
532
843
768
1228
672
846
916
854
1060
1369
