.,ADJ,ADP,ADV,CONJ,DET,NOUN,NUM,PRON,PRT,VERB,X
0.12462908011869436,0.07240356083086054,0.10445103857566766,0.048071216617210685,0.035014836795252226,0.09554896142433235,0.19881305637982197,0.013649851632047478,0.0771513353115727,0.027299703264094956,0.2029673590504451,0.0
0.11866913123844731,0.066543438077634,0.08983364140480592,0.05508317929759704,0.043992606284658044,0.09833641404805915,0.17375231053604437,0.005545286506469501,0.08687615526802218,0.05064695009242144,0.20961182994454713,0.0011090573012939
0.1251528740317978,0.07623318385650224,0.10069302894415003,0.055034651447207504,0.02282918874847126,0.09865470852017937,0.19853240929474114,0.013860578883000407,0.07093355075417855,0.03872808805544232,0.1993477374643294,0.0
0.13183000867302688,0.05464006938421509,0.10841283607979185,0.060711188204683436,0.033824804856895055,0.10320901994796183,0.15004336513443192,0.005203816131830009,0.08846487424111014,0.03902862098872507,0.22289679098005205,0.0017346053772766695
0.1421121251629726,0.05345501955671447,0.07822685788787484,0.06388526727509779,0.03129074315514994,0.10039113428943937,0.1877444589308996,0.020860495436766623,0.08996088657105607,0.03650586701434159,0.19556714471968709,0.0
0.1169811320754717,0.06918238993710692,0.10314465408805032,0.05157232704402516,0.03270440251572327,0.10628930817610063,0.16289308176100628,0.006289308176100629,0.0880503144654088,0.045283018867924525,0.2169811320754717,0.0006289308176100629
0.11435941530524506,0.0644883920894239,0.11092003439380911,0.055030094582975066,0.025795356835769563,0.11349957007738606,0.1943250214961307,0.005159071367153913,0.07394668959587274,0.03955288048151333,0.20120378331900257,0.0017196904557179708
0.13276123170116103,0.06511862695608278,0.10398788490661282,0.05098435133770823,0.03735487127713276,0.08833922261484099,0.18475517415446743,0.010095911155981827,0.08884401817264008,0.04644119131751641,0.19081272084805653,0.0005047955577990914
0.13029925187032418,0.07917705735660847,0.09413965087281795,0.057356608478802994,0.029301745635910224,0.10972568578553615,0.18329177057356608,0.011845386533665835,0.08042394014962594,0.029925187032418952,0.19326683291770574,0.0012468827930174563
0.14719101123595504,0.0651685393258427,0.09213483146067415,0.051685393258426963,0.046067415730337076,0.0898876404494382,0.1393258426966292,0.011235955056179775,0.10561797752808989,0.038202247191011236,0.21123595505617979,0.0022471910112359553
0.11870503597122302,0.06618705035971223,0.11726618705035971,0.04100719424460432,0.03597122302158273,0.11151079136690648,0.18776978417266188,0.006474820143884892,0.0856115107913669,0.03884892086330935,0.18992805755395684,0.0007194244604316547
0.14653692043503147,0.06239267315397825,0.10246136233543217,0.05437893531768746,0.0412135088723526,0.10589582140812821,0.16657126502575845,0.0045792787635947334,0.07727532913566114,0.03205495134516314,0.20606754436176303,0.0005724098454493417
0.1312280701754386,0.05824561403508772,0.10666666666666667,0.06526315789473684,0.030877192982456142,0.09754385964912281,0.1880701754385965,0.014736842105263158,0.07368421052631578,0.030175438596491227,0.20210526315789473,0.0014035087719298245
0.13733905579399142,0.07896995708154507,0.08755364806866953,0.04721030042918455,0.02832618025751073,0.09184549356223176,0.19399141630901287,0.022317596566523604,0.07725321888412018,0.04377682403433476,0.1905579399141631,0.0008583690987124463
0.08835672997522709,0.07431874483897605,0.10941370767960364,0.049132947976878616,0.037985136251032205,0.10941370767960364,0.21593724194880265,0.006606110652353427,0.07844756399669695,0.033856317093311314,0.19570602807597026,0.0008257638315441783
0.1151622943530458,0.07692307692307693,0.09737661182747888,0.050689195197865716,0.02845709204090707,0.09026233881725211,0.22987994664295242,0.00755891507336594,0.08848377056469542,0.03201422854602046,0.18319253001333927,0.0
0.09469964664310954,0.08056537102473499,0.096113074204947,0.05971731448763251,0.03286219081272085,0.1,0.1812720848056537,0.021908127208480566,0.08091872791519435,0.04628975265017668,0.20565371024734982,0.0
0.14478927665740854,0.05820553073300326,0.08984422171235358,0.060862214708368556,0.024393189228354064,0.09431228112546794,0.16616350682284747,0.011955077889143823,0.09998792416374834,0.03598599202994807,0.2118101678541239,0.0016906170752324597
0.158786701208981,0.057426597582038,0.0768566493955095,0.06627806563039723,0.030008635578583766,0.0765328151986183,0.1533894645941278,0.01716321243523316,0.1169041450777202,0.02731001727115717,0.2165371329879102,0.0028065630397236616
0.11446886446886446,0.059981684981684984,0.11813186813186813,0.06456043956043957,0.03250915750915751,0.09981684981684982,0.18681318681318682,0.013736263736263736,0.0782967032967033,0.039377289377289376,0.19184981684981686,0.0004578754578754579
0.11668003207698477,0.066158781074579,0.09983961507618284,0.06134723336006415,0.03809141940657578,0.07858861267040898,0.19005613472333602,0.00400962309542903,0.08299919807538092,0.04971932638331997,0.21090617481956697,0.0016038492381716118
0.12026813880126183,0.06624605678233439,0.10410094637223975,0.06782334384858044,0.03706624605678233,0.08517350157728706,0.16798107255520506,0.0031545741324921135,0.08241324921135647,0.04337539432176656,0.222397476340694,0.0
0.14421553090332806,0.060221870047543584,0.08716323296354993,0.056259904912836764,0.021394611727416798,0.09746434231378764,0.1735340729001585,0.026148969889064975,0.08003169572107766,0.04120443740095087,0.2115689381933439,0.000792393026941363
0.11201531833413117,0.06031594064145524,0.1077070368597415,0.05313547151747248,0.03303015797032073,0.1038774533269507,0.19818094782192436,0.010052656773575874,0.07515557683101963,0.0440402106270943,0.20201053135471517,0.0004786979415988511
0.15486725663716813,0.06710914454277286,0.0943952802359882,0.049410029498525077,0.025073746312684365,0.09882005899705015,0.21091445427728614,0.01327433628318584,0.058997050147492625,0.05088495575221239,0.1762536873156342,0.0
0.1435228331780056,0.07082945013979497,0.08667287977632805,0.04193849021435228,0.02516309412861137,0.08480894687791239,0.2320596458527493,0.009319664492078284,0.06989748369058714,0.04193849021435228,0.1929170549860205,0.0009319664492078285
0.10442105263157894,0.07073684210526315,0.11326315789473684,0.06021052631578947,0.034105263157894736,0.12294736842105262,0.2,0.009263157894736843,0.06231578947368421,0.031157894736842107,0.18905263157894736,0.0025263157894736842
0.10171149144254278,0.06356968215158924,0.09877750611246944,0.05916870415647922,0.02493887530562347,0.11051344743276284,0.19462102689486552,0.017603911980440097,0.07481662591687041,0.04352078239608802,0.20880195599022006,0.0019559902200488996
0.11058823529411765,0.08274509803921569,0.09450980392156863,0.05607843137254902,0.03215686274509804,0.10470588235294118,0.1976470588235294,0.025098039215686273,0.060784313725490195,0.038431372549019606,0.19607843137254902,0.001176470588235294
0.12439772229522558,0.056504599211563734,0.09548839246605344,0.0639509417433202,0.03898379325448971,0.09899255365746824,0.17958826106000875,0.0056942619360490585,0.09198423127463863,0.03153745072273324,0.21068769163381515,0.002190100744634253
0.09850881156800723,0.06416629010393131,0.08992318120198825,0.06009941256213285,0.03434252146407592,0.09896068685042927,0.18978761861726162,0.015363759602349751,0.0867600542250339,0.04157252598282874,0.21961138725711704,0.0009037505648441031
0.09395473496128648,0.07787373436569386,0.10735556879094699,0.051518761167361524,0.03439547349612865,0.10482430017867779,0.22111375818939846,0.014740917212626563,0.06670637284097677,0.03692674210839786,0.18999404407385348,0.0005955926146515784
0.08507042253521127,0.07422535211267606,0.11788732394366197,0.05253521126760563,0.025915492957746478,0.10323943661971831,0.20464788732394365,0.009154929577464789,0.0876056338028169,0.04408450704225352,0.19535211267605634,0.00028169014084507044
0.13620071684587814,0.06571087216248507,0.0931899641577061,0.04579848665870171,0.0362405416168857,0.11589008363201912,0.19076065312624452,0.009956192751891677,0.07765830346475508,0.029470330545599364,0.19792911190760654,0.0011947431302270011
0.12601106853980418,0.05832269050659855,0.08556832694763729,0.06385696040868455,0.04257130693912303,0.09961685823754789,0.1839080459770115,0.006385696040868455,0.09195402298850575,0.034482758620689655,0.20434227330779056,0.002979991485738612
0.11988795518207283,0.0784313725490196,0.09803921568627451,0.058823529411764705,0.02969187675070028,0.11148459383753502,0.1843137254901961,0.010084033613445379,0.0711484593837535,0.03361344537815126,0.20168067226890757,0.0028011204481792717
0.12280296022201666,0.0622109158186864,0.09458834412580944,0.05365402405180388,0.03353376503237743,0.09181313598519888,0.1942645698427382,0.010175763182238668,0.0862627197039778,0.03839037927844589,0.21114708603145235,0.001156336725254394
0.12119856887298748,0.049194991055456175,0.10465116279069768,0.050983899821109124,0.03756708407871199,0.11538461538461539,0.18246869409660108,0.014311270125223614,0.09033989266547406,0.03711985688729875,0.19633273703041146,0.0004472271914132379
0.1044776119402985,0.09669046073977937,0.10123296560674887,0.06424399740428294,0.030499675535366644,0.10642439974042829,0.18948734587929916,0.00973393900064893,0.06748864373783257,0.04023361453601557,0.18818948734587929,0.0012978585334198572
0.11827956989247312,0.06041986687147977,0.09831029185867896,0.05478750640040963,0.029185867895545316,0.12544802867383512,0.21454173067076293,0.014336917562724014,0.0701484895033282,0.02867383512544803,0.18535586277521762,0.0005120327700972862
0.11068493150684931,0.0547945205479452,0.09315068493150686,0.06986301369863014,0.042739726027397264,0.10849315068493151,0.18493150684931506,0.005479452054794521,0.08657534246575342,0.03095890410958904,0.2115068493150685,0.0008219178082191781
0.10298608754665761,0.059043094672548355,0.10807600950118765,0.05632846963013234,0.03495079742110621,0.10417373600271462,0.21343739395995928,0.01323379708177808,0.06956226671191042,0.03427214116050221,0.2027485578554462,0.0011876484560570072
0.10823226754869533,0.06137449467107681,0.10143329658213891,0.048695332598309445,0.03454612274898934,0.10014700477765527,0.21536199926497612,0.01304667401690555,0.0711135611907387,0.03840499816244028,0.20690922454979788,0.000735023888276369
0.09573333333333334,0.07946666666666667,0.09733333333333333,0.0576,0.0256,0.10773333333333333,0.20106666666666667,0.010933333333333333,0.07306666666666667,0.0376,0.21386666666666668,0.0
0.12373225152129817,0.06997971602434078,0.10446247464503043,0.06693711967545639,0.02738336713995943,0.11663286004056796,0.16734279918864098,0.004056795131845842,0.08924949290060852,0.02535496957403651,0.20081135902636918,0.004056795131845842
0.13880742913000976,0.06256109481915934,0.09188660801564028,0.05278592375366569,0.028347996089931573,0.08797653958944282,0.2101661779081134,0.021505376344086023,0.06940371456500488,0.039100684261974585,0.19745845552297164,0.0
0.11805961426066627,0.061952074810052604,0.10403272939801286,0.05084745762711865,0.049094097019286964,0.09643483343074226,0.1694915254237288,0.009935710111046173,0.09059029807130334,0.026884862653419054,0.22209234365867914,0.0005844535359438924
0.12254901960784313,0.06447963800904978,0.09615384615384616,0.05015082956259427,0.03733031674208145,0.09728506787330317,0.18137254901960784,0.007918552036199095,0.0863499245852187,0.04110105580693816,0.21380090497737556,0.0015082956259426848
0.11911658218682114,0.08037653874004344,0.09666908037653874,0.055756698044895005,0.02896451846488052,0.10101375814627082,0.1788559015206372,0.010499637943519189,0.09268645908761766,0.03729181752353367,0.19768283852280955,0.0010861694424330196
0.12848484848484848,0.06868686868686869,0.09656565656565656,0.042828282828282827,0.041212121212121214,0.0892929292929293,0.19313131313131313,0.011313131313131313,0.1006060606060606,0.035555555555555556,0.1919191919191919,0.00040404040404040404
0.107421875,0.059244791666666664,0.11328125,0.048177083333333336,0.03515625,0.11848958333333333,0.17122395833333334,0.004557291666666667,0.10677083333333333,0.029947916666666668,0.20572916666666666,0.0
0.13109425785482123,0.07150595882990249,0.09263271939328277,0.050920910075839654,0.03087757313109426,0.09750812567713976,0.19880823401950162,0.02112676056338028,0.08071505958829903,0.03737811484290358,0.18634886240520043,0.0010834236186348862
0.1111111111111111,0.0707070707070707,0.10858585858585859,0.050505050505050504,0.046296296296296294,0.11363636363636363,0.20875420875420875,0.005050505050505051,0.06818181818181818,0.03198653198653199,0.18518518518518517,0.0
0.1175584024114544,0.059532780708364735,0.08741522230595328,0.06330067822155237,0.044461190655614165,0.0987189148455162,0.1710625470987189,0.006028636021100226,0.11152976639035418,0.0293896006028636,0.21100226073850792,0.0
0.11582626060908637,0.0691462805791313,0.09385921118322517,0.06240639041437843,0.03619570644033949,0.09585621567648527,0.1784822765851223,0.01672491263105342,0.08861707438841737,0.039690464303544684,0.2031952071892162,0.0
0.09562084257206209,0.08508869179600886,0.10504434589800443,0.042405764966740575,0.03187361419068736,0.09977827050997783,0.21812638580931265,0.014135254988913526,0.07206208425720621,0.03991130820399113,0.1951219512195122,0.0008314855875831486
0.12360754070265638,0.0689802913453299,0.08976006855184233,0.05934018851756641,0.032776349614395885,0.09832904884318766,0.17095115681233933,0.00856898029134533,0.08097686375321336,0.03984575835475578,0.22579263067694944,0.0010711225364181663
0.11744084136722173,0.07887817703768624,0.09815950920245399,0.04864154250657318,0.031113058720420684,0.11042944785276074,0.18799298860648553,0.007011393514460999,0.08369851007887817,0.03593339176161262,0.2007011393514461,0.0
0.1225296442687747,0.06895037329819939,0.09354413702239789,0.052261747913921824,0.041721563460693896,0.09749670619235837,0.19279754062362758,0.005270092226613966,0.08959156785243742,0.03732981993851559,0.1985068072024594,0.0
0.10649087221095335,0.06389452332657201,0.10851926977687627,0.07809330628803246,0.04006085192697769,0.09584178498985801,0.1658215010141988,0.012170385395537525,0.10141987829614604,0.03144016227180527,0.1962474645030426,0.0
0.12506856829402085,0.07624794295117937,0.09983543609434997,0.0405924300603401,0.04607789358200768,0.09489851892484914,0.21119034558420186,0.004936917169500823,0.08063631376851343,0.031267142073505214,0.18924849149753153,0.0
0.11734317343173432,0.08265682656826569,0.11070110701107011,0.05977859778597786,0.03099630996309963,0.08929889298892989,0.18671586715867158,0.002952029520295203,0.08856088560885608,0.03616236162361624,0.1948339483394834,0.0
0.12832929782082325,0.06779661016949153,0.09765940274414851,0.046811945117029866,0.041969330104923326,0.09685230024213075,0.1993543179983858,0.01775625504439064,0.07828894269572235,0.0387409200968523,0.1848264729620662,0.0016142050040355124
0.1475211608222491,0.060459492140266025,0.08948004836759371,0.07134220072551391,0.044740024183796856,0.08585247883917775,0.17412333736396615,0.006045949214026602,0.09915356711003627,0.02781136638452237,0.19347037484885127,0.0
0.11578044596912522,0.07204116638078903,0.1057032590051458,0.060248713550600345,0.036663807890222985,0.10120068610634649,0.1914665523156089,0.011149228130360206,0.0726843910806175,0.0411663807890223,0.1914665523156089,0.0004288164665523156
0.10834191555097837,0.07497425334706488,0.10216271884654995,0.06385169927909372,0.035633367662203916,0.0893923789907312,0.18496395468589083,0.01132852729145211,0.07394438722966014,0.04037075180226571,0.21441812564366633,0.0006179196704428424
0.11935704514363885,0.07113543091655267,0.10106019151846785,0.05437756497948017,0.035909712722298225,0.09131326949384405,0.19647742818057456,0.010259917920656635,0.07421340629274965,0.03608071135430917,0.20896032831737346,0.0008549931600547196
0.11490066225165563,0.07119205298013245,0.08543046357615894,0.06556291390728476,0.04602649006622517,0.10827814569536424,0.18874172185430463,0.0076158940397350995,0.07947019867549669,0.031788079470198675,0.20033112582781457,0.0006622516556291391
0.11455727863931967,0.05302651325662831,0.0975487743871936,0.05152576288144072,0.03751875937968985,0.1055527763881941,0.21510755377688845,0.007503751875937969,0.07253626813406704,0.03451725862931466,0.21010505252626313,0.0005002501250625312
0.11353431686978832,0.07889672867222579,0.09749839640795381,0.06093649775497113,0.026298909557408594,0.10840282232200128,0.21744708146247593,0.007697241821680564,0.06093649775497113,0.027581783194355357,0.20012828736369467,0.0006414368184733803
0.11391801715919923,0.08341277407054337,0.1005719733079123,0.061010486177311724,0.025738798856053385,0.10104861773117255,0.17588179218303146,0.016205910390848427,0.07959961868446139,0.043374642516682556,0.1982840800762631,0.0009532888465204957
0.11444805194805195,0.06574675324675325,0.09699675324675325,0.05803571428571429,0.040990259740259744,0.1075487012987013,0.18547077922077923,0.010146103896103896,0.07751623376623376,0.03612012987012987,0.205762987012987,0.0012175324675324675
0.1140819964349376,0.06105169340463458,0.08199643493761141,0.06951871657754011,0.04055258467023173,0.09536541889483066,0.1680035650623886,0.009358288770053475,0.0944741532976827,0.04233511586452763,0.22281639928698752,0.000445632798573975
0.11021814006888633,0.06544202066590127,0.09605817068503636,0.04898584003061615,0.0440107156525067,0.09605817068503636,0.2158438576349024,0.012629161882893225,0.08304630692690394,0.03482587064676617,0.19211634137007272,0.0007654037504783774
0.10919248349415947,0.07008633824276282,0.0893854748603352,0.07364144235652616,0.02691721686135094,0.10970035551041138,0.17369222955815133,0.01218892839004571,0.07465718638902996,0.04266124936515998,0.2143219908583037,0.0035551041137633316
0.10819462227912932,0.06274007682458387,0.12596030729833546,0.06418053777208707,0.031209987195902688,0.11267605633802817,0.18149807938540333,0.0190460947503201,0.06274007682458387,0.0308898847631242,0.19878361075544174,0.0020806658130601793
0.11377644511077795,0.06146926536731634,0.10361485923704815,0.05930368149258704,0.03981342662002332,0.08079293686490088,0.18207562885224055,0.00849575212393803,0.08045977011494253,0.04447776111944028,0.22488755622188905,0.0008329168748958854
0.10168625447112928,0.07332652018395504,0.11343893714869699,0.0675779253960143,0.0370464997445069,0.08661216147164026,0.1792284108329075,0.0062595809913132345,0.07754215636177823,0.037685232498722535,0.2190853346959632,0.000510986203372509
0.10203052087274561,0.06747383024341026,0.1181737924076176,0.05650145037205196,0.026611174170765545,0.1012738050195485,0.20456551898095598,0.01563879429940724,0.08059023836549375,0.03934922436625047,0.1874132929751545,0.00037835792659856227
0.10975056689342404,0.0582010582010582,0.10793650793650794,0.05502645502645503,0.027966742252456538,0.09705215419501134,0.2021164021164021,0.014058956916099773,0.08798185941043084,0.036583522297808015,0.2021164021164021,0.0012093726379440665
0.11002591189954156,0.057803468208092484,0.10324895355790313,0.0611919473789117,0.04345226230815228,0.10045844129958142,0.19752840342834363,0.01295594977077935,0.08112417779549531,0.033486147099860475,0.1979270480366753,0.0007972892166633447
0.12074922713220586,0.06310238225131842,0.09783597017639571,0.055100927441352976,0.03600654664484452,0.09201673031460265,0.19603564284415348,0.013275140934715404,0.08001454809965448,0.03873431533006001,0.20621931260229132,0.0009092562284051646
0.11325301204819277,0.0856760374832664,0.09049531459170014,0.05167336010709505,0.028380187416331994,0.09477911646586346,0.2034805890227577,0.01713520749665328,0.0749665327978581,0.038286479250334675,0.20133868808567604,0.000535475234270415
0.11309192200557103,0.05905292479108635,0.10306406685236769,0.06573816155988858,0.04373259052924791,0.10557103064066853,0.18662952646239556,0.006685236768802228,0.07966573816155989,0.03426183844011142,0.20167130919220055,0.0008356545961002785
0.10651041666666666,0.07057291666666667,0.10364583333333334,0.0640625,0.03671875,0.09453125,0.17526041666666667,0.0067708333333333336,0.075,0.04192708333333333,0.225,0.0
0.10443290734824281,0.0648961661341853,0.09764376996805112,0.06150159744408946,0.03773961661341853,0.08885782747603833,0.1853035143769968,0.0059904153354632585,0.07468051118210862,0.05051916932907348,0.22803514376996806,0.00039936102236421724
0.10853976531942634,0.07235984354628422,0.0984354628422425,0.05215123859191656,0.03585397653194263,0.09713168187744459,0.189374185136897,0.00423728813559322,0.0863754889178618,0.038461538461538464,0.21642764015645372,0.000651890482398957
0.11146245059288537,0.07272727272727272,0.10395256916996047,0.07312252964426877,0.028458498023715414,0.12292490118577075,0.20039525691699606,0.009881422924901186,0.054940711462450595,0.04387351778656127,0.1774703557312253,0.0007905138339920949
0.14340344168260039,0.04397705544933078,0.1118546845124283,0.05066921606118547,0.015296367112810707,0.09560229445506692,0.19407265774378585,0.01338432122370937,0.09273422562141491,0.04206500956022945,0.1950286806883365,0.0019120458891013384
0.1355805243445693,0.08764044943820225,0.0853932584269663,0.04119850187265917,0.038202247191011236,0.08389513108614233,0.19250936329588014,0.012734082397003745,0.07940074906367041,0.038202247191011236,0.20224719101123595,0.00299625468164794
0.12617114303560276,0.06183635227982511,0.09806371018113678,0.04934415990006246,0.02560899437851343,0.10118675827607745,0.21111805121798877,0.01311680199875078,0.06995627732667083,0.0443472829481574,0.19862585883822612,0.0006246096189881324
0.10722610722610723,0.06701631701631702,0.09965034965034965,0.051864801864801864,0.030885780885780884,0.10314685314685315,0.2196969696969697,0.012237762237762238,0.07925407925407925,0.0337995337995338,0.19463869463869463,0.0005827505827505828
0.09764309764309764,0.05985783763561541,0.09988776655443322,0.056490834268612046,0.03890759446315002,0.10213243546576879,0.20089786756453423,0.010101010101010102,0.07519640852974187,0.04638982416760194,0.21212121212121213,0.0003741114852225963
0.10175578611332801,0.05546687948922586,0.10095770151636073,0.06384676775738228,0.0426975259377494,0.10893854748603352,0.19074221867517957,0.007182761372705506,0.09537110933758979,0.028731045490822026,0.20351157222665603,0.0007980845969672786
0.1048064085447263,0.06608811748998665,0.10881174899866489,0.056742323097463285,0.028037383177570093,0.1054739652870494,0.19492656875834447,0.012016021361815754,0.07476635514018691,0.04005340453938585,0.2082777036048064,0.0
0.10849056603773585,0.07547169811320754,0.09853249475890985,0.051362683438155136,0.029874213836477988,0.09905660377358491,0.1918238993710692,0.006813417190775681,0.09067085953878407,0.03563941299790356,0.21226415094339623,0.0
0.10116929334011185,0.08235892221657347,0.09659379766141332,0.04931367564819522,0.03355363497712252,0.09405185561769192,0.21403152008134216,0.013726487036095577,0.07473309608540925,0.043721403152008134,0.1962379257752923,0.0005083884087442806
0.12184873949579832,0.07247899159663866,0.10241596638655462,0.058298319327731093,0.04044117647058824,0.09033613445378151,0.21165966386554622,0.009978991596638655,0.07510504201680672,0.03623949579831933,0.1796218487394958,0.0015756302521008404
0.10298324478953821,0.0551695954229669,0.08990600735594606,0.061708214139762976,0.03759705762157744,0.09848794442174091,0.20637515324887618,0.013894564773191663,0.07478545157335513,0.03759705762157744,0.21986105435226808,0.0016346546791990192
0.09943289224952741,0.06843100189035917,0.09792060491493383,0.057088846880907373,0.036294896030245744,0.11266540642722117,0.20907372400756144,0.007939508506616257,0.08052930056710775,0.034026465028355386,0.19659735349716445,0.0
0.10746987951807228,0.06795180722891567,0.09445783132530121,0.04096385542168675,0.029397590361445784,0.09012048192771084,0.20096385542168674,0.004819277108433735,0.09301204819277109,0.04048192771084337,0.2289156626506024,0.0014457831325301205
0.0809119356280733,0.06481895395619133,0.11890925346446134,0.05632543585158695,0.030397854269110416,0.11175681716584712,0.2087617344658024,0.0049172999552972736,0.0813589628967367,0.04604380867232901,0.19535091640590077,0.0004470272686633885
0.11857846586910627,0.0633356790992259,0.0960591133004926,0.05031667839549613,0.03764954257565095,0.10274454609429978,0.18156228008444758,0.017593244194229415,0.07881773399014778,0.03976073187895848,0.21287825475017594,0.0007037297677691766
0.11499436302142052,0.0834272829763247,0.10597519729425028,0.03551296505073281,0.02367531003382187,0.0992108229988726,0.20631341600901917,0.0062006764374295375,0.08511837655016911,0.03945885005636979,0.19785794813979707,0.002254791431792559
0.12087421944692239,0.08251561106155218,0.10347903657448707,0.05798394290811775,0.037020517395182875,0.08519179304192685,0.19580731489741302,0.008028545941123996,0.08608385370205174,0.034344335414808205,0.1886708296164139,0.0
0.09813084112149532,0.06635514018691589,0.13271028037383178,0.05700934579439252,0.026168224299065422,0.11682242990654206,0.18317757009345795,0.005607476635514018,0.06728971962616823,0.03925233644859813,0.20373831775700935,0.003738317757009346
0.13029661016949154,0.0713276836158192,0.096045197740113,0.062146892655367235,0.029661016949152543,0.0981638418079096,0.21362994350282485,0.022245762711864406,0.08086158192090395,0.026836158192090395,0.16807909604519775,0.0007062146892655367
