not,n't,now,so,just,here,well,up,very,out
0.03374485596707819,0.0,0.005761316872427984,0.011522633744855968,0.011522633744855968,0.00823045267489712,0.00823045267489712,0.0032921810699588477,0.00411522633744856,0.0049382716049382715
0.022997620935765267,0.0,0.0,0.010309278350515464,0.012688342585249802,0.003965107057890563,0.007137192704203013,0.010309278350515464,0.0023790642347343376,0.007930214115781126
0.02729044834307992,0.0,0.003898635477582846,0.0,0.007797270955165692,0.009746588693957114,0.009746588693957114,0.009746588693957114,0.009746588693957114,0.005847953216374269
0.029585798816568046,0.0,0.005917159763313609,0.009861932938856016,0.0019723865877712033,0.0019723865877712033,0.009861932938856016,0.0039447731755424065,0.005917159763313609,0.0019723865877712033
0.00974025974025974,0.0,0.003246753246753247,0.00487012987012987,0.0016233766233766235,0.00487012987012987,0.006493506493506494,0.003246753246753247,0.00974025974025974,0.006493506493506494
0.02,0.0,0.005263157894736842,0.007368421052631579,0.00631578947368421,0.008421052631578947,0.007368421052631579,0.008421052631578947,0.005263157894736842,0.005263157894736842
0.017937219730941704,0.0,0.005605381165919282,0.014573991031390135,0.006726457399103139,0.0,0.008968609865470852,0.0,0.008968609865470852,0.004484304932735426
0.017964071856287425,0.0,0.0,0.0,0.008982035928143712,0.008982035928143712,0.008982035928143712,0.005988023952095809,0.0,0.005988023952095809
0.006779661016949152,0.0,0.006779661016949152,0.0,0.003389830508474576,0.003389830508474576,0.010169491525423728,0.010169491525423728,0.003389830508474576,0.006779661016949152
0.013182674199623353,0.0,0.011299435028248588,0.003766478342749529,0.005649717514124294,0.0,0.003766478342749529,0.003766478342749529,0.0,0.009416195856873822
0.027848101265822784,0.0,0.002531645569620253,0.012658227848101266,0.0,0.002531645569620253,0.002531645569620253,0.010126582278481013,0.0,0.007594936708860759
0.013100436681222707,0.0,0.005822416302765648,0.005822416302765648,0.008733624454148471,0.001455604075691412,0.010189228529839884,0.002911208151382824,0.00727802037845706,0.008733624454148471
0.0088339222614841,0.0,0.0017667844522968198,0.01060070671378092,0.00530035335689046,0.00530035335689046,0.007067137809187279,0.00530035335689046,0.014134275618374558,0.0017667844522968198
0.007434944237918215,0.0,0.011152416356877323,0.026022304832713755,0.0,0.011152416356877323,0.007434944237918215,0.011152416356877323,0.011152416356877323,0.0037174721189591076
0.01875,0.0,0.00625,0.00625,0.004166666666666667,0.0020833333333333333,0.00625,0.0125,0.00625,0.004166666666666667
0.014705882352941176,0.0,0.003676470588235294,0.0055147058823529415,0.003676470588235294,0.007352941176470588,0.007352941176470588,0.003676470588235294,0.009191176470588236,0.0055147058823529415
0.0081799591002045,0.0,0.006134969325153374,0.012269938650306749,0.010224948875255624,0.0,0.012269938650306749,0.002044989775051125,0.02044989775051125,0.002044989775051125
0.013856812933025405,0.0,0.0,0.004618937644341801,0.0023094688221709007,0.006928406466512702,0.009237875288683603,0.009237875288683603,0.004618937644341801,0.006928406466512702
0.015906680805938492,0.0,0.007423117709437964,0.0021208907741251328,0.005302226935312832,0.0042417815482502655,0.003181336161187699,0.0010604453870625664,0.003181336161187699,0.0042417815482502655
0.016816143497757848,0.0,0.002242152466367713,0.002242152466367713,0.0033632286995515697,0.0011210762331838565,0.004484304932735426,0.0011210762331838565,0.010089686098654708,0.0033632286995515697
0.010689990281827016,0.0,0.0029154518950437317,0.007774538386783284,0.014577259475218658,0.0009718172983479105,0.010689990281827016,0.008746355685131196,0.004859086491739553,0.0058309037900874635
0.02768549280177187,0.0,0.008859357696566999,0.008121077888519748,0.007382798080472499,0.008490217792543374,0.009228497600590625,0.007382798080472499,0.0029531192321889995,0.011443337024732374
0.01309757694826457,0.0,0.004911591355599214,0.011787819253438114,0.0091683038637852,0.0022920759659463,0.008840864440078585,0.008840864440078585,0.0114603798297315,0.007203667321545514
0.012903225806451613,0.0,0.0,0.016774193548387096,0.0025806451612903226,0.03483870967741935,0.01032258064516129,0.00903225806451613,0.0064516129032258064,0.005161290322580645
0.016042780748663103,0.0,0.0021390374331550803,0.0106951871657754,0.006417112299465241,0.0032085561497326204,0.0106951871657754,0.0042780748663101605,0.0053475935828877,0.009625668449197862
0.019867549668874173,0.0,0.01545253863134658,0.009933774834437087,0.012141280353200883,0.006622516556291391,0.008830022075055188,0.006622516556291391,0.0,0.005518763796909493
0.02570093457943925,0.0,0.004672897196261682,0.009345794392523364,0.002336448598130841,0.004672897196261682,0.0,0.002336448598130841,0.0,0.007009345794392523
0.016042780748663103,0.0,0.00267379679144385,0.004010695187165776,0.0066844919786096255,0.013368983957219251,0.001336898395721925,0.0066844919786096255,0.0106951871657754,0.0066844919786096255
0.01603206412825651,0.0,0.008016032064128256,0.006012024048096192,0.004008016032064128,0.008016032064128256,0.0,0.006012024048096192,0.004008016032064128,0.01603206412825651
0.009900990099009901,0.0,0.0024752475247524753,0.007425742574257425,0.0049504950495049506,0.01485148514851485,0.0,0.0,0.0,0.0024752475247524753
0.012910798122065728,0.0,0.002347417840375587,0.008215962441314555,0.004694835680751174,0.002347417840375587,0.011737089201877934,0.0011737089201877935,0.002347417840375587,0.0011737089201877935
0.031988873435326845,0.0,0.0013908205841446453,0.013908205841446454,0.005563282336578581,0.005563282336578581,0.0013908205841446453,0.005563282336578581,0.0013908205841446453,0.005563282336578581
0.016359918200409,0.0,0.0081799591002045,0.014314928425357873,0.00408997955010225,0.006134969325153374,0.003067484662576687,0.002044989775051125,0.007157464212678937,0.00408997955010225
0.011920529801324504,0.0,0.003973509933774834,0.030463576158940398,0.003973509933774834,0.0013245033112582781,0.018543046357615896,0.005298013245033113,0.006622516556291391,0.007947019867549669
0.012077294685990338,0.0,0.0036231884057971015,0.014492753623188406,0.006038647342995169,0.0,0.0036231884057971015,0.0024154589371980675,0.0036231884057971015,0.006038647342995169
0.0145413870246085,0.0,0.0037285607755406414,0.005592841163310962,0.004101416853094705,0.003355704697986577,0.002982848620432513,0.005219985085756898,0.004847129008202834,0.0037285607755406414
0.013394565633371604,0.0,0.0057405281285878304,0.003827018752391887,0.0007654037504783774,0.0030616150019135095,0.002296211251435132,0.003827018752391887,0.007271335629544585,0.008036739380022962
0.017321016166281754,0.0,0.009237875288683603,0.008083140877598153,0.005773672055427252,0.005773672055427252,0.0023094688221709007,0.009237875288683603,0.0,0.006928406466512702
0.008951406649616368,0.0,0.0025575447570332483,0.015345268542199489,0.0012787723785166241,0.0038363171355498722,0.008951406649616368,0.01918158567774936,0.00639386189258312,0.011508951406649617
0.023923444976076555,0.0,0.006379585326953748,0.014354066985645933,0.001594896331738437,0.011164274322169059,0.003189792663476874,0.006379585326953748,0.003189792663476874,0.009569377990430622
0.011221122112211221,0.0,0.0026402640264026403,0.008580858085808581,0.0039603960396039604,0.008580858085808581,0.0033003300330033004,0.0039603960396039604,0.0046204620462046205,0.005940594059405941
0.0158311345646438,0.0,0.0,0.00395778364116095,0.005277044854881266,0.013192612137203167,0.006596306068601583,0.00395778364116095,0.002638522427440633,0.009234828496042216
0.01565217391304348,0.0,0.008695652173913044,0.006956521739130435,0.01391304347826087,0.0034782608695652175,0.0017391304347826088,0.006956521739130435,0.017391304347826087,0.008695652173913044
0.010174418604651164,0.0,0.011627906976744186,0.00436046511627907,0.0029069767441860465,0.0014534883720930232,0.00436046511627907,0.00436046511627907,0.00436046511627907,0.010174418604651164
0.01278772378516624,0.0,0.01278772378516624,0.023870417732310314,0.0068201193520886615,0.0017050298380221654,0.005115089514066497,0.004262574595055414,0.005967604433077579,0.005115089514066497
0.01722488038277512,0.0,0.00430622009569378,0.010047846889952153,0.00909090909090909,0.0066985645933014355,0.005263157894736842,0.004784688995215311,0.00430622009569378,0.011004784688995215
0.015609264853977844,0.0,0.002014098690835851,0.005035246727089627,0.006042296072507553,0.004531722054380665,0.0025176233635448137,0.004028197381671702,0.004028197381671702,0.008056394763343404
0.009572901325478646,0.0,0.008836524300441826,0.012518409425625921,0.010309278350515464,0.003681885125184094,0.004418262150220913,0.0066273932253313695,0.004418262150220913,0.005891016200294551
0.02727272727272727,0.0,0.0,0.015151515151515152,0.00909090909090909,0.015151515151515152,0.0030303030303030303,0.0,0.0030303030303030303,0.0030303030303030303
0.021052631578947368,0.0,0.0,0.002631578947368421,0.010526315789473684,0.010526315789473684,0.002631578947368421,0.005263157894736842,0.015789473684210527,0.002631578947368421
0.0162748643761302,0.0,0.003616636528028933,0.0,0.0018083182640144665,0.012658227848101266,0.0018083182640144665,0.0054249547920434,0.0018083182640144665,0.0018083182640144665
0.026997840172786176,0.0,0.004319654427645789,0.00755939524838013,0.00755939524838013,0.00755939524838013,0.01079913606911447,0.005399568034557235,0.0032397408207343412,0.004319654427645789
0.01867219917012448,0.0,0.004149377593360996,0.002074688796680498,0.006224066390041493,0.004149377593360996,0.005186721991701245,0.001037344398340249,0.012448132780082987,0.00933609958506224
0.01273148148148148,0.0,0.0,0.009259259259259259,0.004629629629629629,0.003472222222222222,0.004629629629629629,0.003472222222222222,0.0023148148148148147,0.004629629629629629
0.019801980198019802,0.0,0.0,0.005940594059405941,0.009900990099009901,0.007920792079207921,0.0019801980198019802,0.0019801980198019802,0.0039603960396039604,0.0
0.005625879043600563,0.0,0.011251758087201125,0.008438818565400843,0.007032348804500703,0.007032348804500703,0.0028129395218002813,0.011251758087201125,0.0,0.008438818565400843
0.00702576112412178,0.0,0.0,0.00468384074941452,0.00234192037470726,0.00468384074941452,0.00468384074941452,0.00702576112412178,0.00468384074941452,0.00702576112412178
0.024608501118568233,0.0,0.015659955257270694,0.026845637583892617,0.008948545861297539,0.0044742729306487695,0.0044742729306487695,0.0,0.008948545861297539,0.006711409395973154
0.014861995753715499,0.0,0.010615711252653927,0.012031139419674451,0.00778485491861288,0.004246284501061571,0.003538570417551309,0.008492569002123142,0.009200283085633405,0.006369426751592357
0.009628610729023384,0.0,0.005502063273727648,0.0034387895460797797,0.002751031636863824,0.002751031636863824,0.002751031636863824,0.0041265474552957355,0.000687757909215956,0.002751031636863824
0.016069221260815822,0.0,0.005562422744128554,0.011124845488257108,0.006798516687268232,0.003708281829419036,0.010506798516687269,0.012360939431396786,0.006798516687268232,0.012360939431396786
0.012484394506866416,0.0,0.0012484394506866417,0.00749063670411985,0.0012484394506866417,0.00749063670411985,0.004993757802746567,0.006242197253433208,0.009987515605493134,0.003745318352059925
0.01645123384253819,0.0,0.0023501762632197414,0.009400705052878966,0.005875440658049354,0.0199764982373678,0.007050528789659225,0.0023501762632197414,0.0023501762632197414,0.005875440658049354
0.03379416282642089,0.0,0.0,0.01228878648233487,0.013824884792626729,0.018433179723502304,0.007680491551459293,0.0030721966205837174,0.0015360983102918587,0.010752688172043012
0.0061162079510703364,0.0,0.0045871559633027525,0.0015290519877675841,0.0,0.0061162079510703364,0.0030581039755351682,0.0061162079510703364,0.00764525993883792,0.0030581039755351682
0.020833333333333332,0.0,0.0020833333333333333,0.016666666666666666,0.00625,0.0125,0.008333333333333333,0.0125,0.008333333333333333,0.0020833333333333333
0.004132231404958678,0.0,0.006198347107438017,0.012396694214876033,0.002066115702479339,0.006198347107438017,0.006198347107438017,0.004132231404958678,0.0,0.0
0.02040816326530612,0.0,0.003401360544217687,0.017006802721088437,0.003401360544217687,0.01020408163265306,0.006802721088435374,0.0,0.0,0.0
0.019058963668850508,0.0,0.007742703990470518,0.012507444907683145,0.01072066706372841,0.008338296605122097,0.006551518761167362,0.009529481834425254,0.006551518761167362,0.008933889219773675
0.01729106628242075,0.0,0.00345821325648415,0.016138328530259365,0.007492795389048991,0.008069164265129682,0.006340057636887608,0.0069164265129683,0.0069164265129683,0.008069164265129682
0.01811248808388942,0.0,0.003336510962821735,0.008579599618684462,0.006196377502383222,0.012869399428026692,0.004289799809342231,0.003336510962821735,0.004766444232602479,0.008102955195424213
0.014028056112224449,0.0,0.004008016032064128,0.026052104208416832,0.004008016032064128,0.003006012024048096,0.014028056112224449,0.01603206412825651,0.008016032064128256,0.006012024048096192
0.02203856749311295,0.0,0.004132231404958678,0.005509641873278237,0.006887052341597796,0.011019283746556474,0.006887052341597796,0.006887052341597796,0.0027548209366391185,0.009641873278236915
0.013745704467353952,0.0,0.003436426116838488,0.006872852233676976,0.010309278350515464,0.005154639175257732,0.006872852233676976,0.001718213058419244,0.005154639175257732,0.0
0.011421319796954314,0.0,0.005076142131979695,0.007614213197969543,0.007614213197969543,0.0012690355329949238,0.01015228426395939,0.006345177664974619,0.006345177664974619,0.01649746192893401
0.015521064301552107,0.0,0.0033259423503325942,0.004434589800443459,0.004434589800443459,0.0033259423503325942,0.0066518847006651885,0.0033259423503325942,0.0033259423503325942,0.005543237250554324
0.02425876010781671,0.0,0.005390835579514825,0.014824797843665768,0.004043126684636119,0.005390835579514825,0.009433962264150943,0.009433962264150943,0.0,0.012129380053908356
0.015384615384615385,0.0,0.006153846153846154,0.009230769230769232,0.0071794871794871795,0.0020512820512820513,0.008205128205128205,0.0071794871794871795,0.0041025641025641026,0.0041025641025641026
0.029850746268656716,0.0,0.004477611940298508,0.011940298507462687,0.004477611940298508,0.010447761194029851,0.0,0.007462686567164179,0.005970149253731343,0.004477611940298508
0.01741654571843251,0.0,0.014997581035316884,0.015965166908563134,0.0043541364296081275,0.004837929366231253,0.006773101112723754,0.00725689404934688,0.0019351717464925011,0.006289308176100629
0.017131669114047968,0.0,0.004894762604013705,0.01811062163485071,0.011747430249632892,0.003915810083210965,0.00881057268722467,0.005873715124816446,0.005873715124816446,0.00978952520802741
0.029985007496251874,0.0,0.008245877061469266,0.011244377811094454,0.005997001499250375,0.004872563718140929,0.008995502248875561,0.005247376311844078,0.005622188905547227,0.008995502248875561
0.010244547257105089,0.0,0.005948446794448116,0.00495703899537343,0.0009914077990746861,0.003304692663582287,0.008922670191672175,0.007931262392597489,0.005948446794448116,0.0056179775280898875
0.021153048527581916,0.0,0.010783907092492741,0.004562422231439237,0.009124844462878473,0.002488593944421402,0.005391953546246371,0.004562422231439237,0.005806719203649938,0.006221484861053505
0.024896265560165973,0.0,0.005927682276229994,0.008298755186721992,0.013633669235328987,0.013040901007705987,0.005927682276229994,0.01007705986959099,0.007705986959098993,0.012448132780082987
0.018274111675126905,0.0,0.0025380710659898475,0.007106598984771574,0.005076142131979695,0.007614213197969543,0.006598984771573604,0.003553299492385787,0.007106598984771574,0.007106598984771574
0.007617728531855956,0.0,0.002770083102493075,0.0110803324099723,0.006925207756232687,0.00554016620498615,0.004847645429362881,0.002077562326869806,0.011772853185595568,0.0034626038781163434
0.011158798283261802,0.0,0.007725321888412017,0.01630901287553648,0.0034334763948497852,0.00944206008583691,0.008583690987124463,0.005150214592274678,0.011158798283261802,0.014592274678111588
0.027961736571008096,0.0,0.012509197939661517,0.005886681383370125,0.009565857247976454,0.0029433406916850625,0.005886681383370125,0.006622516556291391,0.0014716703458425313,0.005886681383370125
0.02086858432036097,0.0,0.00338409475465313,0.011280315848843767,0.0056401579244218835,0.003948110547095319,0.01353637901861252,0.0045121263395375075,0.011280315848843767,0.00676818950930626
0.013345195729537367,0.0,0.006227758007117438,0.006227758007117438,0.0071174377224199285,0.0035587188612099642,0.006227758007117438,0.00800711743772242,0.005338078291814947,0.004448398576512456
0.015086206896551725,0.0,0.0010775862068965517,0.010775862068965518,0.003232758620689655,0.04418103448275862,0.01293103448275862,0.0021551724137931034,0.005387931034482759,0.003232758620689655
0.022222222222222223,0.0,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,0.002777777777777778,0.005555555555555556,0.0,0.002777777777777778
0.01694915254237288,0.0,0.0,0.00423728813559322,0.006355932203389831,0.01059322033898305,0.006355932203389831,0.00211864406779661,0.00211864406779661,0.012711864406779662
0.024013722126929673,0.0,0.003430531732418525,0.012006861063464836,0.005145797598627788,0.010291595197255575,0.005145797598627788,0.015437392795883362,0.0,0.003430531732418525
0.01461038961038961,0.0,0.003246753246753247,0.008116883116883116,0.0016233766233766235,0.003246753246753247,0.008116883116883116,0.0,0.01461038961038961,0.0016233766233766235
0.02107481559536354,0.0,0.004214963119072708,0.004214963119072708,0.007376185458377239,0.008429926238145416,0.006322444678609062,0.004214963119072708,0.003161222339304531,0.003161222339304531
0.01,0.0,0.00375,0.02,0.01375,0.005,0.01375,0.0075,0.0025,0.01
0.03207547169811321,0.0,0.005660377358490566,0.009433962264150943,0.007547169811320755,0.0018867924528301887,0.005660377358490566,0.0018867924528301887,0.0,0.009433962264150943
0.009971509971509971,0.0,0.0014245014245014246,0.004273504273504274,0.009971509971509971,0.004273504273504274,0.0,0.005698005698005698,0.005698005698005698,0.0
0.0038363171355498722,0.0,0.015345268542199489,0.0012787723785166241,0.0025575447570332483,0.0025575447570332483,0.008951406649616368,0.0025575447570332483,0.0076726342710997444,0.008951406649616368
0.020891364902506964,0.0,0.006963788300835654,0.005571030640668524,0.006963788300835654,0.001392757660167131,0.011142061281337047,0.002785515320334262,0.002785515320334262,0.005571030640668524
0.027745664739884393,0.0,0.008092485549132947,0.006936416184971098,0.004624277456647399,0.006936416184971098,0.006936416184971098,0.009248554913294798,0.006936416184971098,0.005780346820809248
0.01904761904761905,0.0,0.005291005291005291,0.0031746031746031746,0.0021164021164021165,0.009523809523809525,0.007407407407407408,0.0021164021164021165,0.0031746031746031746,0.010582010582010581
0.01989389920424403,0.0,0.0,0.007957559681697613,0.005305039787798408,0.010610079575596816,0.006631299734748011,0.006631299734748011,0.0,0.003978779840848806
0.021383647798742137,0.0,0.010062893081761006,0.00880503144654088,0.005031446540880503,0.005031446540880503,0.0037735849056603774,0.005031446540880503,0.0025157232704402514,0.0037735849056603774
0.009278350515463918,0.0,0.008247422680412371,0.003092783505154639,0.005154639175257732,0.004123711340206186,0.008247422680412371,0.005154639175257732,0.003092783505154639,0.007216494845360825
0.00881057268722467,0.0,0.0014684287812041115,0.005873715124816446,0.007342143906020558,0.004405286343612335,0.005873715124816446,0.010279001468428781,0.0014684287812041115,0.0014684287812041115
0.022332506203473945,0.0,0.004962779156327543,0.016129032258064516,0.0037220843672456576,0.0024813895781637717,0.00620347394540943,0.00620347394540943,0.011166253101736972,0.00620347394540943
0.019390581717451522,0.0,0.0110803324099723,0.00554016620498615,0.00554016620498615,0.0,0.002770083102493075,0.008310249307479225,0.002770083102493075,0.0221606648199446
0.02436738519212746,0.0,0.0009372071227741331,0.008434864104967198,0.006560449859418931,0.006560449859418931,0.013120899718837863,0.005623242736644799,0.004686035613870665,0.005623242736644799
0.01731996353691887,0.0,0.004557885141294439,0.01731996353691887,0.009115770282588878,0.010027347310847767,0.0009115770282588879,0.008204193254329991,0.0018231540565177757,0.009115770282588878
0.01368421052631579,0.0,0.002105263157894737,0.00631578947368421,0.018947368421052633,0.007368421052631579,0.009473684210526316,0.002105263157894737,0.00631578947368421,0.015789473684210527
0.020618556701030927,0.0,0.011168384879725086,0.006872852233676976,0.010309278350515464,0.003436426116838488,0.007731958762886598,0.009450171821305841,0.000859106529209622,0.009450171821305841
0.016553067185978577,0.0,0.006815968841285297,0.016553067185978577,0.009737098344693282,0.007789678675754625,0.004868549172346641,0.012658227848101266,0.008763388510223954,0.005842259006815969
0.018018018018018018,0.0,0.0018018018018018018,0.006306306306306306,0.005405405405405406,0.008108108108108109,0.002702702702702703,0.012612612612612612,0.0036036036036036037,0.009009009009009009
0.010666666666666666,0.0,0.0026666666666666666,0.018666666666666668,0.014666666666666666,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.006666666666666667,0.0026666666666666666
0.013781223083548665,0.0,0.004306632213608958,0.0068906115417743325,0.0017226528854435831,0.0103359173126615,0.004306632213608958,0.004306632213608958,0.002583979328165375,0.006029285099052541
0.022527472527472527,0.0,0.004395604395604396,0.007692307692307693,0.0027472527472527475,0.002197802197802198,0.01098901098901099,0.0032967032967032967,0.005494505494505495,0.004945054945054945
0.015764582238570676,0.0,0.002627430373095113,0.011560693641618497,0.004203888596952181,0.0031529164477141357,0.015764582238570676,0.008407777193904361,0.008407777193904361,0.006305832895428271
0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0
0.008733624454148471,0.0,0.0,0.0,0.010917030567685589,0.004366812227074236,0.008733624454148471,0.015283842794759825,0.0,0.002183406113537118
0.02091254752851711,0.0,0.0019011406844106464,0.0076045627376425855,0.009505703422053232,0.005703422053231939,0.005703422053231939,0.0019011406844106464,0.005703422053231939,0.0076045627376425855
0.021551724137931036,0.0,0.0,0.005747126436781609,0.014367816091954023,0.0014367816091954023,0.004310344827586207,0.007183908045977011,0.004310344827586207,0.008620689655172414
0.012389380530973451,0.0,0.0017699115044247787,0.0035398230088495575,0.005309734513274336,0.0035398230088495575,0.012389380530973451,0.0035398230088495575,0.0,0.0035398230088495575
0.03640256959314775,0.0,0.0021413276231263384,0.0021413276231263384,0.004282655246252677,0.008565310492505354,0.0,0.004282655246252677,0.004282655246252677,0.0
0.02304964539007092,0.0,0.0,0.0070921985815602835,0.010638297872340425,0.008865248226950355,0.005319148936170213,0.0017730496453900709,0.0,0.0070921985815602835
0.009478672985781991,0.0,0.009478672985781991,0.0071090047393364926,0.0,0.0,0.009478672985781991,0.011848341232227487,0.0,0.002369668246445498
0.008368200836820083,0.0,0.0066945606694560665,0.007531380753138075,0.009205020920502092,0.005857740585774059,0.007531380753138075,0.002510460251046025,0.016736401673640166,0.007531380753138075
0.008064516129032258,0.0,0.0,0.03110599078341014,0.004608294930875576,0.00576036866359447,0.0069124423963133645,0.012672811059907835,0.009216589861751152,0.012672811059907835
0.017857142857142856,0.0,0.007142857142857143,0.007142857142857143,0.0017857142857142857,0.007142857142857143,0.0035714285714285713,0.007142857142857143,0.005357142857142857,0.0125
0.01636520241171404,0.0,0.004306632213608958,0.007751937984496124,0.004306632213608958,0.008613264427217916,0.006029285099052541,0.006029285099052541,0.006029285099052541,0.002583979328165375
0.014025245441795231,0.0,0.0070126227208976155,0.0,0.011220196353436185,0.0,0.016830294530154277,0.002805049088359046,0.002805049088359046,0.0070126227208976155
0.013257575757575758,0.0,0.003787878787878788,0.001893939393939394,0.005681818181818182,0.001893939393939394,0.00946969696969697,0.005681818181818182,0.001893939393939394,0.00946969696969697
0.012738853503184714,0.0,0.0,0.007961783439490446,0.006369426751592357,0.004777070063694267,0.004777070063694267,0.006369426751592357,0.006369426751592357,0.0031847133757961785
0.018700787401574805,0.0,0.002952755905511811,0.007874015748031496,0.007874015748031496,0.00984251968503937,0.003937007874015748,0.000984251968503937,0.002952755905511811,0.007874015748031496
0.00819672131147541,0.0,0.0,0.003278688524590164,0.004918032786885246,0.011475409836065573,0.006557377049180328,0.003278688524590164,0.001639344262295082,0.019672131147540985
0.014742014742014743,0.0,0.009828009828009828,0.012285012285012284,0.0,0.004914004914004914,0.004914004914004914,0.009828009828009828,0.002457002457002457,0.0171990171990172
0.022950819672131147,0.0,0.004918032786885246,0.011475409836065573,0.009836065573770493,0.001639344262295082,0.011475409836065573,0.00819672131147541,0.004918032786885246,0.00819672131147541
0.017185821697099892,0.0,0.0,0.004296455424274973,0.004296455424274973,0.00322234156820623,0.0053705692803437165,0.007518796992481203,0.00322234156820623,0.007518796992481203
0.01593625498007968,0.0,0.00597609561752988,0.02390438247011952,0.00398406374501992,0.00398406374501992,0.00796812749003984,0.00796812749003984,0.0,0.00597609561752988
0.01870748299319728,0.0,0.013605442176870748,0.01020408163265306,0.008503401360544218,0.0017006802721088435,0.003401360544217687,0.006802721088435374,0.00510204081632653,0.00510204081632653
0.01576182136602452,0.0,0.0035026269702276708,0.0035026269702276708,0.0035026269702276708,0.005253940455341506,0.0070052539404553416,0.0,0.005253940455341506,0.012259194395796848
0.01910828025477707,0.0,0.013800424628450107,0.0010615711252653928,0.006369426751592357,0.0,0.004246284501061571,0.005307855626326964,0.004246284501061571,0.01592356687898089
0.010788381742738589,0.0,0.005809128630705394,0.017427385892116183,0.004149377593360996,0.0016597510373443983,0.024896265560165973,0.0024896265560165973,0.007468879668049793,0.006639004149377593
0.014866204162537165,0.0,0.0019821605550049554,0.004955401387512388,0.006937561942517344,0.002973240832507433,0.003964321110009911,0.009910802775024777,0.008919722497522299,0.008919722497522299
0.01953125,0.0,0.0013020833333333333,0.0078125,0.005208333333333333,0.01171875,0.0013020833333333333,0.0,0.0,0.009114583333333334
0.011873350923482849,0.0,0.00395778364116095,0.013192612137203167,0.005277044854881266,0.0395778364116095,0.009234828496042216,0.00395778364116095,0.002638522427440633,0.0013192612137203166
0.033628318584070796,0.0,0.0035398230088495575,0.005309734513274336,0.005309734513274336,0.010619469026548672,0.007079646017699115,0.005309734513274336,0.0017699115044247787,0.01592920353982301
