is,have,'s,do,are,be,'re,was,going,think
0.04011259676284307,0.017593244194229415,0.0,0.01618578465869106,0.011963406052076003,0.01688951442646024,0.0,0.011259676284306826,0.011963406052076003,0.0049261083743842365
0.041666666666666664,0.03223270440251572,0.0,0.0220125786163522,0.01729559748427673,0.007861635220125786,0.0,0.010220125786163521,0.006289308176100629,0.007861635220125786
0.044444444444444446,0.03292181069958848,0.0,0.01728395061728395,0.019753086419753086,0.0205761316872428,0.0,0.006584362139917695,0.014814814814814815,0.007407407407407408
0.030927835051546393,0.02775574940523394,0.0,0.019825535289452814,0.020618556701030927,0.025376685170499604,0.0,0.0055511498810467885,0.01586042823156225,0.011895321173671689
0.056530214424951264,0.021442495126705652,0.0,0.017543859649122806,0.009746588693957114,0.025341130604288498,0.0,0.005847953216374269,0.007797270955165692,0.0
0.021696252465483234,0.047337278106508875,0.0,0.011834319526627219,0.013806706114398421,0.01972386587771203,0.0,0.009861932938856016,0.013806706114398421,0.0019723865877712033
0.03409090909090909,0.024350649350649352,0.0,0.00487012987012987,0.01461038961038961,0.011363636363636364,0.0,0.021103896103896104,0.0,0.008116883116883116
0.03684210526315789,0.028421052631578948,0.0,0.01368421052631579,0.01368421052631579,0.016842105263157894,0.0,0.002105263157894737,0.034736842105263156,0.010526315789473684
0.030269058295964126,0.02242152466367713,0.0,0.011210762331838564,0.008968609865470852,0.014573991031390135,0.0,0.03811659192825112,0.014573991031390135,0.017937219730941704
0.059880239520958084,0.029940119760479042,0.0,0.03293413173652695,0.041916167664670656,0.03293413173652695,0.0,0.008982035928143712,0.020958083832335328,0.005988023952095809
0.013559322033898305,0.020338983050847456,0.0,0.006779661016949152,0.010169491525423728,0.010169491525423728,0.0,0.0,0.010169491525423728,0.006779661016949152
0.04896421845574388,0.030131826741996232,0.0,0.026365348399246705,0.011299435028248588,0.015065913370998116,0.0,0.005649717514124294,0.018832391713747645,0.04331450094161959
0.05569620253164557,0.02531645569620253,0.0,0.017721518987341773,0.02531645569620253,0.017721518987341773,0.0,0.007594936708860759,0.002531645569620253,0.0
0.036390101892285295,0.050946142649199416,0.0,0.017467248908296942,0.004366812227074236,0.01455604075691412,0.0,0.00727802037845706,0.0,0.001455604075691412
0.04063604240282685,0.02120141342756184,0.0,0.0035335689045936395,0.026501766784452298,0.030035335689045935,0.0,0.0088339222614841,0.0035335689045936395,0.026501766784452298
0.02973977695167286,0.03345724907063197,0.0,0.01858736059479554,0.007434944237918215,0.02973977695167286,0.0,0.011152416356877323,0.01486988847583643,0.03345724907063197
0.035416666666666666,0.03125,0.0,0.008333333333333333,0.014583333333333334,0.0125,0.0,0.008333333333333333,0.004166666666666667,0.0125
0.04779411764705882,0.03308823529411765,0.0,0.009191176470588236,0.022058823529411766,0.029411764705882353,0.0,0.014705882352941176,0.0,0.001838235294117647
0.03885480572597137,0.049079754601226995,0.0,0.012269938650306749,0.010224948875255624,0.018404907975460124,0.0,0.010224948875255624,0.006134969325153374,0.014314928425357873
0.03002309468822171,0.025404157043879907,0.0,0.009237875288683603,0.016166281755196306,0.013856812933025405,0.0,0.0,0.0,0.009237875288683603
0.027571580063626724,0.022269353128313893,0.0,0.005302226935312832,0.014846235418875928,0.010604453870625663,0.0,0.01166489925768823,0.0042417815482502655,0.005302226935312832
0.02914798206278027,0.023542600896860985,0.0,0.008968609865470852,0.013452914798206279,0.014573991031390135,0.0,0.0033632286995515697,0.002242152466367713,0.0033632286995515697
0.024295432458697766,0.038872691933916424,0.0,0.01749271137026239,0.026239067055393587,0.011661807580174927,0.0,0.003887269193391642,0.009718172983479106,0.008746355685131196
0.046511627906976744,0.02177925433739387,0.0,0.014396456256921373,0.014765596160944998,0.020671834625323,0.0,0.011443337024732374,0.019933554817275746,0.0011074197120708748
0.01997380484610347,0.03143418467583497,0.0,0.014407334643091027,0.014079895219384414,0.013425016371971186,0.0,0.014734774066797643,0.013425016371971186,0.009495743287491814
0.011612903225806452,0.024516129032258065,0.0,0.011612903225806452,0.012903225806451613,0.03096774193548387,0.0,0.00903225806451613,0.01032258064516129,0.014193548387096775
0.019251336898395723,0.038502673796791446,0.0,0.013903743315508022,0.0106951871657754,0.013903743315508022,0.0,0.0074866310160427805,0.012834224598930482,0.012834224598930482
0.037527593818984545,0.03642384105960265,0.0,0.0033112582781456954,0.02869757174392936,0.02207505518763797,0.0,0.008830022075055188,0.013245033112582781,0.00772626931567329
0.035046728971962614,0.030373831775700934,0.0,0.007009345794392523,0.014018691588785047,0.016355140186915886,0.0,0.004672897196261682,0.02102803738317757,0.009345794392523364
0.040106951871657755,0.029411764705882353,0.0,0.012032085561497326,0.012032085561497326,0.014705882352941176,0.0,0.009358288770053475,0.009358288770053475,0.0066844919786096255
0.02004008016032064,0.018036072144288578,0.0,0.012024048096192385,0.006012024048096192,0.012024048096192385,0.0,0.008016032064128256,0.01603206412825651,0.008016032064128256
0.024752475247524754,0.04455445544554455,0.0,0.017326732673267328,0.0049504950495049506,0.019801980198019802,0.0,0.0049504950495049506,0.0,0.0024752475247524753
0.035211267605633804,0.023474178403755867,0.0,0.01056338028169014,0.01643192488262911,0.025821596244131457,0.0,0.0035211267605633804,0.0011737089201877935,0.005868544600938967
0.04033379694019471,0.03337969401947149,0.0,0.02920723226703755,0.016689847009735744,0.019471488178025034,0.0,0.005563282336578581,0.012517385257301807,0.004172461752433936
0.034764826175869123,0.028629856850715747,0.0,0.006134969325153374,0.022494887525562373,0.022494887525562373,0.0,0.002044989775051125,0.00408997955010225,0.016359918200409
0.02119205298013245,0.05695364238410596,0.0,0.01456953642384106,0.007947019867549669,0.031788079470198675,0.0,0.006622516556291391,0.013245033112582781,0.01456953642384106
0.028985507246376812,0.024154589371980676,0.0,0.013285024154589372,0.013285024154589372,0.024154589371980676,0.0,0.00966183574879227,0.010869565217391304,0.0036231884057971015
0.029455630126771066,0.021998508575689784,0.0,0.006711409395973154,0.011558538404175988,0.011558538404175988,0.0,0.009694258016405667,0.0037285607755406414,0.0070842654735272185
0.02908534251817834,0.027554535017221583,0.0,0.013011863758132415,0.008419441255262151,0.017986988136241867,0.0,0.009184845005740528,0.004592422502870264,0.020283199387677
0.03464203233256351,0.020785219399538105,0.0,0.011547344110854504,0.015011547344110854,0.006928406466512702,0.0,0.021939953810623556,0.011547344110854504,0.0023094688221709007
0.0319693094629156,0.03324808184143223,0.0,0.0076726342710997444,0.014066496163682864,0.014066496163682864,0.0,0.008951406649616368,0.011508951406649617,0.021739130434782608
0.03349282296650718,0.02073365231259968,0.0,0.019138755980861243,0.012759170653907496,0.01594896331738437,0.0,0.012759170653907496,0.009569377990430622,0.004784688995215311
0.030363036303630363,0.026402640264026403,0.0,0.0046204620462046205,0.015841584158415842,0.011221122112211221,0.0,0.017161716171617162,0.009900990099009901,0.008580858085808581
0.03825857519788918,0.029023746701846966,0.0,0.005277044854881266,0.0158311345646438,0.0079155672823219,0.0,0.00395778364116095,0.011873350923482849,0.009234828496042216
0.03826086956521739,0.02608695652173913,0.0,0.0034782608695652175,0.008695652173913044,0.01217391304347826,0.0,0.008695652173913044,0.010434782608695653,0.02434782608695652
0.059593023255813955,0.01744186046511628,0.0,0.00436046511627907,0.015988372093023256,0.01744186046511628,0.0,0.01308139534883721,0.00436046511627907,0.00872093023255814
0.03836317135549872,0.03410059676044331,0.0,0.014492753623188406,0.011935208866155157,0.02216538789428815,0.0,0.0025575447570332483,0.011935208866155157,0.011082693947144074
0.02727272727272727,0.024880382775119617,0.0,0.012440191387559809,0.007655502392344498,0.014354066985645933,0.0,0.03062200956937799,0.014354066985645933,0.008133971291866028
0.02366565961732125,0.02769385699899295,0.0,0.0075528700906344415,0.014098690835850957,0.00906344410876133,0.0,0.0216515609264854,0.013091641490433032,0.009566968781470292
0.0390279823269514,0.039764359351988215,0.0,0.005891016200294551,0.011045655375552283,0.012518409425625921,0.0,0.016936671575846832,0.008100147275405008,0.024300441826215022
0.05454545454545454,0.030303030303030304,0.0,0.015151515151515152,0.021212121212121213,0.00909090909090909,0.0,0.0030303030303030303,0.0030303030303030303,0.015151515151515152
0.02894736842105263,0.034210526315789476,0.0,0.018421052631578946,0.010526315789473684,0.013157894736842105,0.0,0.005263157894736842,0.013157894736842105,0.007894736842105263
0.03074141048824593,0.027124773960216998,0.0,0.0108499095840868,0.009041591320072333,0.019891500904159132,0.0,0.019891500904159132,0.0108499095840868,0.039783001808318265
0.03347732181425486,0.0367170626349892,0.0,0.012958963282937365,0.014038876889848811,0.00755939524838013,0.0,0.012958963282937365,0.0183585313174946,0.008639308855291577
0.052904564315352696,0.03008298755186722,0.0,0.015560165975103735,0.01867219917012448,0.024896265560165973,0.0,0.017634854771784232,0.014522821576763486,0.016597510373443983
0.03819444444444445,0.034722222222222224,0.0,0.008101851851851851,0.020833333333333332,0.02199074074074074,0.0,0.017361111111111112,0.010416666666666666,0.006944444444444444
0.03762376237623762,0.02574257425742574,0.0,0.01782178217821782,0.023762376237623763,0.013861386138613862,0.0,0.015841584158415842,0.0019801980198019802,0.023762376237623763
0.014064697609001406,0.016877637130801686,0.0,0.014064697609001406,0.005625879043600563,0.014064697609001406,0.0,0.011251758087201125,0.008438818565400843,0.007032348804500703
0.03981264637002342,0.0117096018735363,0.0,0.00234192037470726,0.03278688524590164,0.00936768149882904,0.0,0.01639344262295082,0.00702576112412178,0.00936768149882904
0.03131991051454139,0.029082774049217,0.0,0.015659955257270694,0.008948545861297539,0.02237136465324385,0.0,0.011185682326621925,0.0044742729306487695,0.017897091722595078
0.021231422505307854,0.039631988676574664,0.0,0.012031139419674451,0.01910828025477707,0.020523708421797595,0.0,0.004246284501061571,0.008492569002123142,0.014154281670205236
0.016506189821182942,0.03645116918844567,0.0,0.014442916093535076,0.014442916093535076,0.01031636863823934,0.0,0.005502063273727648,0.006189821182943604,0.015130674002751032
0.032756489493201486,0.023485784919653894,0.0,0.019777503090234856,0.021013597033374538,0.009888751545117428,0.0,0.013597033374536464,0.016069221260815822,0.021013597033374538
0.031210986267166042,0.031210986267166042,0.0,0.019975031210986267,0.0149812734082397,0.019975031210986267,0.0,0.00749063670411985,0.003745318352059925,0.02122347066167291
0.024676850763807285,0.022326674500587545,0.0,0.0035252643948296123,0.03525264394829612,0.010575793184488837,0.0,0.009400705052878966,0.012925969447708578,0.008225616921269096
0.05069124423963134,0.027649769585253458,0.0,0.007680491551459293,0.019969278033794162,0.018433179723502304,0.0,0.004608294930875576,0.004608294930875576,0.021505376344086023
0.01834862385321101,0.0290519877675841,0.0,0.010703363914373088,0.022935779816513763,0.012232415902140673,0.0,0.01529051987767584,0.0,0.0030581039755351682
0.035416666666666666,0.03125,0.0,0.00625,0.035416666666666666,0.03125,0.0,0.0,0.004166666666666667,0.022916666666666665
0.026859504132231406,0.02066115702479339,0.0,0.012396694214876033,0.012396694214876033,0.008264462809917356,0.0,0.012396694214876033,0.01652892561983471,0.006198347107438017
0.034013605442176874,0.04081632653061224,0.0,0.006802721088435374,0.013605442176870748,0.023809523809523808,0.0,0.003401360544217687,0.013605442176870748,0.013605442176870748
0.03752233472304944,0.023228111971411555,0.0,0.00714711137581894,0.022036926742108397,0.01846337105419893,0.0,0.009529481834425254,0.015485407980941036,0.004764740917212627
0.0276657060518732,0.02881844380403458,0.0,0.01037463976945245,0.012103746397694525,0.0276657060518732,0.0,0.011527377521613832,0.007492795389048991,0.015561959654178675
0.023355576739752144,0.028122020972354625,0.0,0.00667302192564347,0.016682554814108675,0.014775977121067683,0.0,0.019542421353670163,0.004766444232602479,0.011439466158245948
0.033066132264529056,0.03206412825651302,0.0,0.011022044088176353,0.01503006012024048,0.01603206412825651,0.0,0.013026052104208416,0.011022044088176353,0.023046092184368736
0.04269972451790634,0.03443526170798898,0.0,0.005509641873278237,0.013774104683195593,0.01928374655647383,0.0,0.01928374655647383,0.009641873278236915,0.015151515151515152
0.03264604810996564,0.015463917525773196,0.0,0.010309278350515464,0.012027491408934709,0.012027491408934709,0.0,0.015463917525773196,0.003436426116838488,0.005154639175257732
0.02284263959390863,0.02030456852791878,0.0,0.008883248730964468,0.013959390862944163,0.013959390862944163,0.0,0.008883248730964468,0.0038071065989847717,0.015228426395939087
0.03215077605321508,0.02771618625277162,0.0,0.005543237250554324,0.009977827050997782,0.02106430155210643,0.0,0.012195121951219513,0.011086474501108648,0.005543237250554324
0.01752021563342318,0.04716981132075472,0.0,0.009433962264150943,0.006738544474393531,0.0215633423180593,0.0,0.006738544474393531,0.013477088948787063,0.01078167115902965
0.024615384615384615,0.036923076923076927,0.0,0.011282051282051283,0.009230769230769232,0.011282051282051283,0.0,0.012307692307692308,0.011282051282051283,0.009230769230769232
0.03283582089552239,0.029850746268656716,0.0,0.029850746268656716,0.01791044776119403,0.022388059701492536,0.0,0.010447761194029851,0.013432835820895522,0.0029850746268656717
0.029511369134010642,0.03773584905660377,0.0,0.012094823415578132,0.01741654571843251,0.013062409288824383,0.0,0.02370585389453314,0.011611030478955007,0.014997581035316884
0.02692119432207538,0.056289769946157614,0.0,0.017131669114047968,0.008321096426823299,0.022515907978463045,0.0,0.011747430249632892,0.007342143906020558,0.008321096426823299
0.056596701649175414,0.0341079460269865,0.0,0.009370314842578711,0.025487256371814093,0.014992503748125937,0.0,0.017616191904047975,0.011244377811094454,0.02136431784107946
0.02280237937871778,0.015862524785194978,0.0,0.00760079312623926,0.011896893588896233,0.010575016523463317,0.0,0.012888301387970919,0.0026437541308658294,0.011566424322538004
0.027374533388635422,0.031107424305267525,0.0,0.01493156366652841,0.019908751555371217,0.017005391953546247,0.0,0.010783907092492741,0.01244296972210701,0.004562422231439237
0.036751630112625965,0.027860106698280974,0.0,0.013633669235328987,0.01778304682868998,0.014226437462951986,0.0,0.02133965619442798,0.017190278601066984,0.004742145820983995
0.024365482233502538,0.02233502538071066,0.0,0.008121827411167513,0.01065989847715736,0.012182741116751269,0.0,0.01015228426395939,0.017766497461928935,0.006598984771573604
0.022853185595567867,0.023545706371191136,0.0,0.00554016620498615,0.01038781163434903,0.018005540166204988,0.0,0.01662049861495845,0.004847645429362881,0.013850415512465374
0.036051502145922745,0.03776824034334764,0.0,0.019742489270386267,0.012875536480686695,0.015450643776824034,0.0,0.011158798283261802,0.011158798283261802,0.018025751072961373
0.05739514348785872,0.03016924208977189,0.0,0.009565857247976454,0.025018395879323033,0.017660044150110375,0.0,0.006622516556291391,0.013245033112582781,0.025754231052244298
0.03158488437676255,0.03158488437676255,0.0,0.03440496333897349,0.019740552735476594,0.016356457980823462,0.0,0.0056401579244218835,0.014664410603496898,0.016356457980823462
0.03914590747330961,0.026690391459074734,0.0,0.01601423487544484,0.015124555160142349,0.025800711743772242,0.0,0.008896797153024912,0.0071174377224199285,0.026690391459074734
0.028017241379310345,0.020474137931034482,0.0,0.00646551724137931,0.01939655172413793,0.018318965517241378,0.0,0.00646551724137931,0.017241379310344827,0.008620689655172414
0.03333333333333333,0.03888888888888889,0.0,0.019444444444444445,0.008333333333333333,0.019444444444444445,0.0,0.008333333333333333,0.002777777777777778,0.002777777777777778
0.04025423728813559,0.03389830508474576,0.0,0.01694915254237288,0.012711864406779662,0.006355932203389831,0.0,0.014830508474576272,0.014830508474576272,0.00847457627118644
0.032590051457975985,0.04288164665523156,0.0,0.010291595197255575,0.012006861063464836,0.012006861063464836,0.0,0.00686106346483705,0.010291595197255575,0.003430531732418525
0.030844155844155844,0.027597402597402596,0.0,0.006493506493506494,0.00974025974025974,0.00974025974025974,0.0,0.024350649350649352,0.0016233766233766235,0.00974025974025974
0.0410958904109589,0.02845100105374078,0.0,0.012644889357218124,0.020021074815595362,0.011591148577449948,0.0,0.01053740779768177,0.015806111696522657,0.007376185458377239
0.03,0.04875,0.0,0.0275,0.015,0.02,0.0,0.00625,0.005,0.01125
0.033962264150943396,0.02830188679245283,0.0,0.009433962264150943,0.007547169811320755,0.016981132075471698,0.0,0.011320754716981131,0.005660377358490566,0.0037735849056603774
0.03276353276353276,0.014245014245014245,0.0,0.017094017094017096,0.009971509971509971,0.009971509971509971,0.0,0.005698005698005698,0.01566951566951567,0.005698005698005698
0.029411764705882353,0.016624040920716114,0.0,0.0076726342710997444,0.011508951406649617,0.011508951406649617,0.0,0.014066496163682864,0.008951406649616368,0.01918158567774936
0.027855153203342618,0.01532033426183844,0.0,0.001392757660167131,0.004178272980501393,0.011142061281337047,0.0,0.012534818941504178,0.011142061281337047,0.006963788300835654
0.04971098265895954,0.028901734104046242,0.0,0.013872832369942197,0.011560693641618497,0.013872832369942197,0.0,0.009248554913294798,0.006936416184971098,0.005780346820809248
0.030687830687830688,0.025396825396825397,0.0,0.007407407407407408,0.012698412698412698,0.01798941798941799,0.0,0.015873015873015872,0.004232804232804233,0.005291005291005291
0.029177718832891247,0.013262599469496022,0.0,0.009283819628647215,0.003978779840848806,0.033156498673740056,0.0,0.002652519893899204,0.017241379310344827,0.017241379310344827
0.025157232704402517,0.027672955974842768,0.0,0.013836477987421384,0.022641509433962263,0.012578616352201259,0.0,0.007547169811320755,0.011320754716981131,0.025157232704402517
0.01752577319587629,0.026804123711340205,0.0,0.018556701030927835,0.006185567010309278,0.01958762886597938,0.0,0.01958762886597938,0.008247422680412371,0.013402061855670102
0.01908957415565345,0.013215859030837005,0.0,0.007342143906020558,0.014684287812041116,0.027900146842878122,0.0,0.011747430249632892,0.005873715124816446,0.013215859030837005
0.03225806451612903,0.03970223325062035,0.0,0.004962779156327543,0.01240694789081886,0.009925558312655087,0.0,0.0,0.009925558312655087,0.02357320099255583
0.027700831024930747,0.04986149584487535,0.0,0.002770083102493075,0.008310249307479225,0.030470914127423823,0.0,0.0,0.0110803324099723,0.013850415512465374
0.03280224929709466,0.023430178069353328,0.0,0.011246485473289597,0.026241799437675725,0.00937207122774133,0.0,0.004686035613870665,0.0037488284910965324,0.007497656982193065
0.037374658158614404,0.023701002734731084,0.0,0.010027347310847767,0.02187784867821331,0.01276207839562443,0.0,0.010938924339106655,0.011850501367365542,0.007292616226071103
0.029473684210526315,0.022105263157894735,0.0,0.021052631578947368,0.01368421052631579,0.008421052631578947,0.0,0.021052631578947368,0.011578947368421053,0.008421052631578947
0.04381443298969072,0.012027491408934709,0.0,0.013745704467353952,0.015463917525773196,0.013745704467353952,0.0,0.00859106529209622,0.007731958762886598,0.010309278350515464
0.04868549172346641,0.035053554040895815,0.0,0.007789678675754625,0.016553067185978577,0.014605647517039922,0.0,0.018500486854917234,0.008763388510223954,0.02044790652385589
0.027927927927927927,0.032432432432432434,0.0,0.007207207207207207,0.014414414414414415,0.02072072072072072,0.0,0.015315315315315315,0.006306306306306306,0.005405405405405406
0.014666666666666666,0.02666666666666667,0.0,0.0026666666666666666,0.0013333333333333333,0.013333333333333334,0.0,0.029333333333333333,0.004,0.004
0.024117140396210164,0.025839793281653745,0.0,0.0068906115417743325,0.017226528854435832,0.012919896640826873,0.0,0.017226528854435832,0.006029285099052541,0.004306632213608958
0.0456043956043956,0.026923076923076925,0.0,0.013736263736263736,0.020879120879120878,0.010439560439560439,0.0,0.008241758241758242,0.01098901098901099,0.01868131868131868
0.017341040462427744,0.03888596952180767,0.0,0.015239096163951655,0.01208617971623752,0.021544929059379925,0.0,0.011560693641618497,0.009984235417761429,0.02259590120861797
0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625
0.034934497816593885,0.021834061135371178,0.0,0.013100436681222707,0.017467248908296942,0.024017467248908297,0.0,0.010917030567685589,0.024017467248908297,0.006550218340611353
0.049429657794676805,0.02091254752851711,0.0,0.009505703422053232,0.02091254752851711,0.009505703422053232,0.0,0.0019011406844106464,0.005703422053231939,0.005703422053231939
0.034482758620689655,0.017241379310344827,0.0,0.014367816091954023,0.015804597701149427,0.014367816091954023,0.0,0.01867816091954023,0.02442528735632184,0.004310344827586207
0.01592920353982301,0.005309734513274336,0.0,0.010619469026548672,0.008849557522123894,0.010619469026548672,0.0,0.0035398230088495575,0.012389380530973451,0.010619469026548672
0.023554603854389723,0.017130620985010708,0.0,0.014989293361884369,0.014989293361884369,0.019271948608137045,0.0,0.010706638115631691,0.032119914346895075,0.004282655246252677
0.03723404255319149,0.024822695035460994,0.0,0.01950354609929078,0.012411347517730497,0.008865248226950355,0.0,0.012411347517730497,0.0035460992907801418,0.015957446808510637
0.03317535545023697,0.02843601895734597,0.0,0.009478672985781991,0.016587677725118485,0.018957345971563982,0.0,0.018957345971563982,0.02132701421800948,0.0071090047393364926
0.028451882845188285,0.02092050209205021,0.0,0.0100418410041841,0.016736401673640166,0.012552301255230125,0.0,0.016736401673640166,0.005857740585774059,0.017573221757322177
0.05184331797235023,0.041474654377880185,0.0,0.01152073732718894,0.020737327188940093,0.019585253456221197,0.0,0.0069124423963133645,0.012672811059907835,0.02304147465437788
0.04642857142857143,0.04107142857142857,0.0,0.0125,0.01607142857142857,0.008928571428571428,0.0,0.025,0.010714285714285714,0.0017857142857142857
0.03875968992248062,0.029285099052540915,0.0,0.012058570198105082,0.014642549526270457,0.019810508182601206,0.0,0.012058570198105082,0.018949181739879414,0.01119724375538329
0.03225806451612903,0.033660589060308554,0.0,0.014025245441795231,0.016830294530154277,0.023842917251051893,0.0,0.02244039270687237,0.019635343618513323,0.016830294530154277
0.03598484848484849,0.03598484848484849,0.0,0.007575757575757576,0.01893939393939394,0.020833333333333332,0.0,0.015151515151515152,0.00946969696969697,0.007575757575757576
0.03503184713375796,0.027070063694267517,0.0,0.0031847133757961785,0.03662420382165605,0.01751592356687898,0.0,0.0015923566878980893,0.030254777070063694,0.004777070063694267
0.05019685039370079,0.022637795275590553,0.0,0.011811023622047244,0.014763779527559055,0.013779527559055118,0.0,0.008858267716535433,0.017716535433070866,0.010826771653543307
0.03114754098360656,0.02459016393442623,0.0,0.003278688524590164,0.018032786885245903,0.013114754098360656,0.0,0.004918032786885246,0.014754098360655738,0.009836065573770493
0.029484029484029485,0.007371007371007371,0.0,0.02457002457002457,0.009828009828009828,0.029484029484029485,0.0,0.019656019656019656,0.007371007371007371,0.0
0.03770491803278689,0.040983606557377046,0.0,0.014754098360655738,0.00819672131147541,0.022950819672131147,0.0,0.00819672131147541,0.013114754098360656,0.003278688524590164
0.03544575725026853,0.022556390977443608,0.0,0.01611170784103115,0.018259935553168637,0.01933404940923738,0.0,0.022556390977443608,0.023630504833512353,0.015037593984962405
0.0398406374501992,0.0398406374501992,0.0,0.029880478087649404,0.00597609561752988,0.025896414342629483,0.0,0.00597609561752988,0.00597609561752988,0.00796812749003984
0.03571428571428571,0.034013605442176874,0.0,0.015306122448979591,0.011904761904761904,0.011904761904761904,0.0,0.015306122448979591,0.006802721088435374,0.011904761904761904
0.05779334500875657,0.040280210157618214,0.0,0.01576182136602452,0.0070052539404553416,0.014010507880910683,0.0,0.017513134851138354,0.005253940455341506,0.010507880910683012
0.04246284501061571,0.032908704883227176,0.0,0.014861995753715499,0.021231422505307854,0.025477707006369428,0.0,0.016985138004246284,0.010615711252653927,0.03397027600849257
0.03568464730290456,0.03153526970954357,0.0,0.014937759336099586,0.010788381742738589,0.027385892116182572,0.0,0.018257261410788383,0.011618257261410789,0.03402489626556016
0.040634291377601585,0.026759167492566897,0.0,0.013875123885034688,0.010901883052527254,0.02576808721506442,0.0,0.015857284440039643,0.005946481665014866,0.014866204162537165
0.055989583333333336,0.04296875,0.0,0.01953125,0.005208333333333333,0.015625,0.0,0.0013020833333333333,0.00390625,0.0026041666666666665
0.026385224274406333,0.023746701846965697,0.0,0.029023746701846966,0.009234828496042216,0.021108179419525065,0.0,0.017150395778364115,0.018469656992084433,0.018469656992084433
0.03893805309734513,0.01415929203539823,0.0,0.007079646017699115,0.01415929203539823,0.007079646017699115,0.0,0.01415929203539823,0.023008849557522124,0.010619469026548672
0.021103896103896104,0.022727272727272728,0.0,0.008116883116883116,0.006493506493506494,0.024350649350649352,0.0,0.016233766233766232,0.00974025974025974,0.00487012987012987
0.023972602739726026,0.00684931506849315,0.0,0.04794520547945205,0.003424657534246575,0.0136986301369863,0.0,0.010273972602739725,0.00684931506849315,0.003424657534246575
0.03343023255813953,0.04505813953488372,0.0,0.007267441860465116,0.029069767441860465,0.024709302325581394,0.0,0.007267441860465116,0.007267441860465116,0.00872093023255814
0.02821316614420063,0.047021943573667714,0.0,0.004702194357366771,0.02037617554858934,0.02821316614420063,0.0,0.004702194357366771,0.007836990595611285,0.0109717868338558
0.0472972972972973,0.03209459459459459,0.0,0.03209459459459459,0.02533783783783784,0.013513513513513514,0.0,0.005067567567567568,0.0033783783783783786,0.03547297297297297
0.04141104294478527,0.02607361963190184,0.0,0.024539877300613498,0.013803680981595092,0.027607361963190184,0.0,0.01687116564417178,0.0,0.012269938650306749
0.022546419098143235,0.029177718832891247,0.0,0.011936339522546418,0.013262599469496022,0.017241379310344827,0.0,0.006631299734748011,0.009283819628647215,0.011936339522546418
0.036021926389976505,0.028974158183241974,0.0,0.011746280344557557,0.014878621769772905,0.017227877838684416,0.0,0.016836335160532498,0.012137823022709476,0.014095536413469069
0.02518579686209744,0.042939719240297276,0.0,0.011973575557390587,0.02064409578860446,0.013625103220478944,0.0,0.012799339388934764,0.028488852188274155,0.009496284062758051
